month,warehouse,sku,forecast_units,actual_units
2025-09-01,WH-CENTRAL,SKU-0104,32,42
2025-09-01,WH-CENTRAL,SKU-0105,11,18
2025-09-01,WH-CENTRAL,SKU-0106,0,0
2025-09-01,WH-CENTRAL,SKU-0107,51,31
2025-09-01,WH-CENTRAL,SKU-0108,23,15
2025-09-01,WH-CENTRAL,SKU-0109,72,34
2025-09-01,WH-CENTRAL,SKU-0110,73,72
2025-09-01,WH-CENTRAL,SKU-0111,36,44
2025-09-01,WH-CENTRAL,SKU-0112,0,0
2025-09-01,WH-CENTRAL,SKU-0113,14,13
2025-09-01,WH-CENTRAL,SKU-0114,56,45
2025-09-01,WH-CENTRAL,SKU-0115,15,17
2025-09-01,WH-CENTRAL,SKU-0116,21,23
2025-09-01,WH-CENTRAL,SKU-0117,63,42
2025-09-01,WH-CENTRAL,SKU-0118,0,0
2025-09-01,WH-CENTRAL,SKU-0119,30,22
2025-09-01,WH-CENTRAL,SKU-0120,42,37
2025-09-01,WH-SOUTH,SKU-0001,53,47
2025-09-01,WH-SOUTH,SKU-0002,32,34
2025-09-01,WH-SOUTH,SKU-0003,59,63
2025-09-01,WH-SOUTH,SKU-0004,16,19
2025-09-01,WH-SOUTH,SKU-0005,0,0
2025-09-01,WH-SOUTH,SKU-0006,111,109
2025-09-01,WH-SOUTH,SKU-0007,94,43
2025-09-01,WH-SOUTH,SKU-0008,0,0
2025-09-01,WH-SOUTH,SKU-0009,0,0
2025-09-01,WH-SOUTH,SKU-0010,7,8
2025-09-01,WH-SOUTH,SKU-0011,0,0
2025-09-01,WH-SOUTH,SKU-0012,39,36
2025-09-01,WH-SOUTH,SKU-0013,0,0
2025-09-01,WH-SOUTH,SKU-0014,72,68
2025-09-01,WH-SOUTH,SKU-0015,48,43
2025-09-01,WH-SOUTH,SKU-0016,0,0
2025-09-01,WH-SOUTH,SKU-0017,56,31
2025-09-01,WH-SOUTH,SKU-0018,0,0
2025-09-01,WH-SOUTH,SKU-0019,58,42
2025-09-01,WH-SOUTH,SKU-0020,0,0
2025-09-01,WH-SOUTH,SKU-0021,22,25
2025-09-01,WH-SOUTH,SKU-0022,83,83
2025-09-01,WH-SOUTH,SKU-0023,4,3
2025-09-01,WH-SOUTH,SKU-0024,57,53
2025-09-01,WH-SOUTH,SKU-0025,92,91
2025-09-01,WH-SOUTH,SKU-0026,32,37
2025-09-01,WH-SOUTH,SKU-0027,92,51
2025-09-01,WH-SOUTH,SKU-0028,0,0
2025-09-01,WH-SOUTH,SKU-0029,129,63
2025-09-01,WH-SOUTH,SKU-0030,0,0
2025-09-01,WH-SOUTH,SKU-0031,0,0
2025-09-01,WH-SOUTH,SKU-0032,55,44
2025-09-01,WH-SOUTH,SKU-0033,67,57
2025-09-01,WH-SOUTH,SKU-0034,6,12
2025-09-01,WH-SOUTH,SKU-0035,13,17
2025-09-01,WH-SOUTH,SKU-0036,37,45
2025-09-01,WH-SOUTH,SKU-0037,0,0
2025-09-01,WH-SOUTH,SKU-0038,32,18
2025-09-01,WH-SOUTH,SKU-0039,27,16
2025-09-01,WH-SOUTH,SKU-0040,0,0
2025-09-01,WH-SOUTH,SKU-0041,0,0
2025-09-01,WH-SOUTH,SKU-0042,0,0
2025-09-01,WH-SOUTH,SKU-0043,37,39
2025-09-01,WH-SOUTH,SKU-0044,0,0
2025-09-01,WH-SOUTH,SKU-0045,0,0
2025-09-01,WH-SOUTH,SKU-0046,2,3
2025-09-01,WH-SOUTH,SKU-0047,118,81
2025-09-01,WH-SOUTH,SKU-0048,0,0
2025-09-01,WH-SOUTH,SKU-0049,0,0
2025-09-01,WH-SOUTH,SKU-0050,0,0
2025-09-01,WH-SOUTH,SKU-0051,26,26
2025-09-01,WH-SOUTH,SKU-0052,13,12
2025-09-01,WH-SOUTH,SKU-0053,98,84
2025-09-01,WH-SOUTH,SKU-0054,3,3
2025-09-01,WH-SOUTH,SKU-0055,0,0
2025-09-01,WH-SOUTH,SKU-0056,78,60
2025-09-01,WH-SOUTH,SKU-0057,38,24
2025-09-01,WH-SOUTH,SKU-0058,83,43
2025-09-01,WH-SOUTH,SKU-0059,21,18
2025-09-01,WH-SOUTH,SKU-0060,31,41
2025-09-01,WH-SOUTH,SKU-0061,0,0
2025-09-01,WH-SOUTH,SKU-0062,0,0
2025-09-01,WH-SOUTH,SKU-0063,0,0
2025-09-01,WH-SOUTH,SKU-0064,28,23
2025-09-01,WH-SOUTH,SKU-0065,0,0
2025-09-01,WH-SOUTH,SKU-0066,29,36
2025-09-01,WH-SOUTH,SKU-0067,0,0
2025-09-01,WH-SOUTH,SKU-0068,0,0
2025-09-01,WH-SOUTH,SKU-0069,2,1
2025-09-01,WH-SOUTH,SKU-0070,0,0
2025-09-01,WH-SOUTH,SKU-0071,11,16
2025-09-01,WH-SOUTH,SKU-0072,0,0
2025-09-01,WH-SOUTH,SKU-0073,31,40
2025-09-01,WH-SOUTH,SKU-0074,63,67
2025-09-01,WH-SOUTH,SKU-0075,0,0
2025-09-01,WH-SOUTH,SKU-0076,52,48
2025-09-01,WH-SOUTH,SKU-0077,122,66
2025-09-01,WH-SOUTH,SKU-0078,0,0
2025-09-01,WH-SOUTH,SKU-0079,67,36
2025-09-01,WH-SOUTH,SKU-0080,21,19
2025-09-01,WH-SOUTH,SKU-0081,40,47
2025-09-01,WH-SOUTH,SKU-0082,30,25
2025-09-01,WH-SOUTH,SKU-0083,0,0
2025-09-01,WH-SOUTH,SKU-0084,0,0
2025-09-01,WH-SOUTH,SKU-0085,10,15
2025-09-01,WH-SOUTH,SKU-0086,0,0
2025-09-01,WH-SOUTH,SKU-0087,0,0
2025-09-01,WH-SOUTH,SKU-0088,0,0
2025-09-01,WH-SOUTH,SKU-0089,39,24
2025-09-01,WH-SOUTH,SKU-0090,48,56
2025-09-01,WH-SOUTH,SKU-0091,55,53
2025-09-01,WH-SOUTH,SKU-0092,0,0
2025-09-01,WH-SOUTH,SKU-0093,41,36
2025-09-01,WH-SOUTH,SKU-0094,41,47
2025-09-01,WH-SOUTH,SKU-0095,0,0
2025-09-01,WH-SOUTH,SKU-0096,78,63
2025-09-01,WH-SOUTH,SKU-0097,17,10
2025-09-01,WH-SOUTH,SKU-0098,83,53
2025-09-01,WH-SOUTH,SKU-0099,0,0
2025-09-01,WH-SOUTH,SKU-0100,19,17
2025-09-01,WH-SOUTH,SKU-0101,0,0
2025-09-01,WH-SOUTH,SKU-0102,50,49
2025-09-01,WH-SOUTH,SKU-0103,0,0
2025-09-01,WH-SOUTH,SKU-0104,0,0
2025-09-01,WH-SOUTH,SKU-0105,25,24
2025-09-01,WH-SOUTH,SKU-0106,37,35
2025-09-01,WH-SOUTH,SKU-0107,175,78
2025-09-01,WH-SOUTH,SKU-0108,47,41
2025-09-01,WH-SOUTH,SKU-0109,113,69
2025-09-01,WH-SOUTH,SKU-0110,4,3
2025-09-01,WH-SOUTH,SKU-0111,0,0
2025-09-01,WH-SOUTH,SKU-0112,0,0
2025-09-01,WH-SOUTH,SKU-0113,8,6
2025-09-01,WH-SOUTH,SKU-0114,0,0
2025-09-01,WH-SOUTH,SKU-0115,0,0
2025-09-01,WH-SOUTH,SKU-0116,67,66
2025-09-01,WH-SOUTH,SKU-0117,13,7
2025-09-01,WH-SOUTH,SKU-0118,173,78
2025-09-01,WH-SOUTH,SKU-0119,83,41
2025-09-01,WH-SOUTH,SKU-0120,15,17
2025-10-01,WH-NORTH,SKU-0001,0,0
2025-10-01,WH-NORTH,SKU-0002,0,0
2025-10-01,WH-NORTH,SKU-0003,44,51
2025-10-01,WH-NORTH,SKU-0004,1,1
2025-10-01,WH-NORTH,SKU-0005,53,46
2025-10-01,WH-NORTH,SKU-0006,0,0
2025-10-01,WH-NORTH,SKU-0007,0,0
2025-10-01,WH-NORTH,SKU-0008,0,0
2025-10-01,WH-NORTH,SKU-0009,0,0
2025-10-01,WH-NORTH,SKU-0010,91,93
2025-10-01,WH-NORTH,SKU-0011,49,42
2025-10-01,WH-NORTH,SKU-0012,7,7
2025-10-01,WH-NORTH,SKU-0013,27,35
2025-10-01,WH-NORTH,SKU-0014,37,41
2025-10-01,WH-NORTH,SKU-0015,1,1
2025-10-01,WH-NORTH,SKU-0016,0,0
2025-10-01,WH-NORTH,SKU-0017,0,0
2025-10-01,WH-NORTH,SKU-0018,6,3
2025-10-01,WH-NORTH,SKU-0019,53,34
2025-10-01,WH-NORTH,SKU-0020,46,52
2025-10-01,WH-NORTH,SKU-0021,2,3
2025-10-01,WH-NORTH,SKU-0022,44,52
2025-10-01,WH-NORTH,SKU-0023,59,47
2025-10-01,WH-NORTH,SKU-0024,30,32
2025-10-01,WH-NORTH,SKU-0025,0,0
2025-10-01,WH-NORTH,SKU-0026,0,0
2025-10-01,WH-NORTH,SKU-0027,0,0
2025-10-01,WH-NORTH,SKU-0028,0,0
2025-10-01,WH-NORTH,SKU-0029,134,74
2025-10-01,WH-NORTH,SKU-0030,32,38
2025-10-01,WH-NORTH,SKU-0031,12,15
2025-10-01,WH-NORTH,SKU-0032,35,34
2025-10-01,WH-NORTH,SKU-0033,8,6
2025-10-01,WH-NORTH,SKU-0034,39,30
2025-10-01,WH-NORTH,SKU-0035,22,20
2025-10-01,WH-NORTH,SKU-0036,14,17
2025-10-01,WH-NORTH,SKU-0037,54,38
2025-10-01,WH-NORTH,SKU-0038,43,29
2025-10-01,WH-NORTH,SKU-0039,25,11
2025-10-01,WH-NORTH,SKU-0040,0,0
2025-10-01,WH-NORTH,SKU-0041,0,0
2025-10-01,WH-NORTH,SKU-0042,65,60
2025-10-01,WH-NORTH,SKU-0043,0,0
2025-10-01,WH-NORTH,SKU-0044,0,0
2025-10-01,WH-NORTH,SKU-0045,71,70
2025-10-01,WH-NORTH,SKU-0046,40,41
2025-10-01,WH-NORTH,SKU-0047,0,0
2025-10-01,WH-NORTH,SKU-0048,80,51
2025-10-01,WH-NORTH,SKU-0049,17,11
2025-10-01,WH-NORTH,SKU-0050,7,8
2025-10-01,WH-NORTH,SKU-0051,36,38
2025-10-01,WH-NORTH,SKU-0052,1,2
2025-10-01,WH-NORTH,SKU-0053,48,38
2025-10-01,WH-NORTH,SKU-0054,41,31
2025-10-01,WH-NORTH,SKU-0055,0,0
2025-10-01,WH-NORTH,SKU-0056,0,0
2025-10-01,WH-NORTH,SKU-0057,28,13
2025-10-01,WH-NORTH,SKU-0058,0,0
2025-10-01,WH-NORTH,SKU-0059,36,16
2025-10-01,WH-NORTH,SKU-0060,39,31
2025-10-01,WH-NORTH,SKU-0061,0,0
2025-10-01,WH-NORTH,SKU-0062,10,10
2025-10-01,WH-NORTH,SKU-0063,73,81
2025-10-01,WH-NORTH,SKU-0064,12,16
2025-10-01,WH-NORTH,SKU-0065,35,33
2025-10-01,WH-NORTH,SKU-0066,0,0
2025-10-01,WH-NORTH,SKU-0067,212,126
2025-10-01,WH-NORTH,SKU-0068,57,34
2025-10-01,WH-NORTH,SKU-0069,45,34
2025-10-01,WH-NORTH,SKU-0070,0,0
2025-10-01,WH-NORTH,SKU-0071,62,57
2025-10-01,WH-NORTH,SKU-0072,11,13
2025-10-01,WH-NORTH,SKU-0073,81,66
2025-10-01,WH-NORTH,SKU-0074,48,40
2025-10-01,WH-NORTH,SKU-0075,32,33
2025-10-01,WH-NORTH,SKU-0076,0,0
2025-10-01,WH-NORTH,SKU-0077,0,0
2025-10-01,WH-NORTH,SKU-0078,105,54
2025-10-01,WH-NORTH,SKU-0079,0,0
2025-10-01,WH-NORTH,SKU-0080,0,0
2025-10-01,WH-NORTH,SKU-0081,0,0
2025-10-01,WH-NORTH,SKU-0082,31,23
2025-10-01,WH-NORTH,SKU-0083,55,67
2025-10-01,WH-NORTH,SKU-0084,17,19
2025-10-01,WH-NORTH,SKU-0085,18,17
2025-10-01,WH-NORTH,SKU-0086,0,0
2025-10-01,WH-NORTH,SKU-0087,0,0
2025-10-01,WH-NORTH,SKU-0088,21,9
2025-10-01,WH-NORTH,SKU-0089,0,0
2025-10-01,WH-NORTH,SKU-0090,68,64
2025-10-01,WH-NORTH,SKU-0091,90,75
2025-10-01,WH-NORTH,SKU-0092,0,0
2025-10-01,WH-NORTH,SKU-0093,24,26
2025-10-01,WH-NORTH,SKU-0094,2,2
2025-10-01,WH-NORTH,SKU-0095,34,35
2025-10-01,WH-NORTH,SKU-0096,21,26
2025-10-01,WH-NORTH,SKU-0097,30,16
2025-10-01,WH-NORTH,SKU-0098,68,35
2025-10-01,WH-NORTH,SKU-0099,61,41
2025-10-01,WH-NORTH,SKU-0100,62,76
2025-10-01,WH-NORTH,SKU-0101,4,5
2025-10-01,WH-NORTH,SKU-0102,0,0
2025-10-01,WH-NORTH,SKU-0103,67,69
2025-10-01,WH-NORTH,SKU-0104,0,0
2025-10-01,WH-NORTH,SKU-0105,22,30
2025-10-01,WH-NORTH,SKU-0106,0,0
2025-10-01,WH-NORTH,SKU-0107,0,0
2025-10-01,WH-NORTH,SKU-0108,0,0
2025-10-01,WH-NORTH,SKU-0109,53,29
2025-10-01,WH-NORTH,SKU-0110,0,0
2025-10-01,WH-NORTH,SKU-0111,33,26
2025-10-01,WH-NORTH,SKU-0112,0,0
2025-10-01,WH-NORTH,SKU-0113,52,41
2025-10-01,WH-NORTH,SKU-0114,39,36
2025-10-01,WH-NORTH,SKU-0115,34,31
2025-10-01,WH-NORTH,SKU-0116,21,33
2025-10-01,WH-NORTH,SKU-0117,170,99
2025-10-01,WH-NORTH,SKU-0118,5,3
2025-10-01,WH-NORTH,SKU-0119,12,7
2025-10-01,WH-NORTH,SKU-0120,0,0
2025-10-01,WH-CENTRAL,SKU-0001,100,93
2025-10-01,WH-CENTRAL,SKU-0002,58,60
2025-10-01,WH-CENTRAL,SKU-0003,7,6
2025-10-01,WH-CENTRAL,SKU-0004,20,23
2025-10-01,WH-CENTRAL,SKU-0005,31,40
2025-10-01,WH-CENTRAL,SKU-0006,65,60
2025-10-01,WH-CENTRAL,SKU-0007,238,131
2025-10-01,WH-CENTRAL,SKU-0008,180,90
2025-10-01,WH-CENTRAL,SKU-0009,16,9
2025-10-01,WH-CENTRAL,SKU-0010,34,40
2025-10-01,WH-CENTRAL,SKU-0011,30,34
2025-10-01,WH-CENTRAL,SKU-0012,52,39
2025-10-01,WH-CENTRAL,SKU-0013,133,119
2025-10-01,WH-CENTRAL,SKU-0014,21,19
2025-10-01,WH-CENTRAL,SKU-0015,7,7
2025-10-01,WH-CENTRAL,SKU-0016,39,58
2025-10-01,WH-CENTRAL,SKU-0017,81,36
2025-10-01,WH-CENTRAL,SKU-0018,99,54
2025-10-01,WH-CENTRAL,SKU-0019,289,172
2025-10-01,WH-CENTRAL,SKU-0020,45,40
2025-10-01,WH-CENTRAL,SKU-0021,28,32
2025-10-01,WH-CENTRAL,SKU-0022,56,53
2025-10-01,WH-CENTRAL,SKU-0023,25,25
2025-10-01,WH-CENTRAL,SKU-0024,90,95
2025-10-01,WH-CENTRAL,SKU-0025,3,4
2025-10-01,WH-CENTRAL,SKU-0026,0,0
2025-10-01,WH-CENTRAL,SKU-0027,84,51
2025-10-01,WH-CENTRAL,SKU-0028,0,0
2025-10-01,WH-CENTRAL,SKU-0029,46,22
2025-10-01,WH-CENTRAL,SKU-0030,27,32
2025-10-01,WH-CENTRAL,SKU-0031,0,0
2025-10-01,WH-CENTRAL,SKU-0032,54,82
2025-10-01,WH-CENTRAL,SKU-0033,0,0
2025-10-01,WH-CENTRAL,SKU-0034,71,67
2025-10-01,WH-CENTRAL,SKU-0035,0,0
2025-10-01,WH-CENTRAL,SKU-0036,22,21
2025-10-01,WH-CENTRAL,SKU-0037,48,29
2025-10-01,WH-CENTRAL,SKU-0038,0,0
2025-10-01,WH-CENTRAL,SKU-0039,20,12
2025-10-01,WH-CENTRAL,SKU-0040,22,30
2025-10-01,WH-CENTRAL,SKU-0041,18,20
2025-10-01,WH-CENTRAL,SKU-0042,10,12
2025-10-01,WH-CENTRAL,SKU-0043,12,13
2025-10-01,WH-CENTRAL,SKU-0044,110,95
2025-10-01,WH-CENTRAL,SKU-0045,59,57
2025-10-01,WH-CENTRAL,SKU-0046,73,59
2025-10-01,WH-CENTRAL,SKU-0047,4,3
2025-10-01,WH-CENTRAL,SKU-0048,54,27
2025-10-01,WH-CENTRAL,SKU-0049,212,98
2025-10-01,WH-CENTRAL,SKU-0050,21,22
2025-10-01,WH-CENTRAL,SKU-0051,77,67
2025-10-01,WH-CENTRAL,SKU-0052,16,15
2025-10-01,WH-CENTRAL,SKU-0053,31,22
2025-10-01,WH-CENTRAL,SKU-0054,26,23
2025-10-01,WH-CENTRAL,SKU-0055,21,25
2025-10-01,WH-CENTRAL,SKU-0056,25,21
2025-10-01,WH-CENTRAL,SKU-0057,0,0
2025-10-01,WH-CENTRAL,SKU-0058,46,34
2025-10-01,WH-CENTRAL,SKU-0059,66,42
2025-10-01,WH-CENTRAL,SKU-0060,38,37
2025-10-01,WH-CENTRAL,SKU-0061,10,9
2025-10-01,WH-CENTRAL,SKU-0062,38,40
2025-10-01,WH-CENTRAL,SKU-0063,36,39
2025-10-01,WH-CENTRAL,SKU-0064,0,0
2025-10-01,WH-CENTRAL,SKU-0065,58,64
2025-10-01,WH-CENTRAL,SKU-0066,77,65
2025-10-01,WH-CENTRAL,SKU-0067,239,126
2025-10-01,WH-CENTRAL,SKU-0068,174,88
2025-10-01,WH-CENTRAL,SKU-0069,47,33
2025-10-01,WH-CENTRAL,SKU-0070,44,54
2025-10-01,WH-CENTRAL,SKU-0071,0,0
2025-10-01,WH-CENTRAL,SKU-0072,84,80
2025-10-01,WH-CENTRAL,SKU-0073,35,38
2025-10-01,WH-CENTRAL,SKU-0074,48,40
2025-10-01,WH-CENTRAL,SKU-0075,0,0
2025-10-01,WH-CENTRAL,SKU-0076,32,31
2025-10-01,WH-CENTRAL,SKU-0077,80,53
2025-10-01,WH-CENTRAL,SKU-0078,122,89
2025-10-01,WH-CENTRAL,SKU-0079,0,0
2025-10-01,WH-CENTRAL,SKU-0080,17,19
2025-10-01,WH-CENTRAL,SKU-0081,8,9
2025-10-01,WH-CENTRAL,SKU-0082,50,46
2025-10-01,WH-CENTRAL,SKU-0083,0,0
2025-10-01,WH-CENTRAL,SKU-0084,14,15
2025-10-01,WH-CENTRAL,SKU-0085,25,22
2025-10-01,WH-CENTRAL,SKU-0086,0,0
2025-10-01,WH-CENTRAL,SKU-0087,71,42
2025-10-01,WH-CENTRAL,SKU-0088,60,33
2025-10-01,WH-CENTRAL,SKU-0089,0,0
2025-10-01,WH-CENTRAL,SKU-0090,0,0
2025-10-01,WH-CENTRAL,SKU-0091,45,45
2025-10-01,WH-CENTRAL,SKU-0092,55,76
2025-10-01,WH-CENTRAL,SKU-0093,64,61
2025-10-01,WH-CENTRAL,SKU-0094,0,0
2025-10-01,WH-CENTRAL,SKU-0095,37,46
2025-10-01,WH-CENTRAL,SKU-0096,29,30
2025-10-01,WH-CENTRAL,SKU-0097,80,40
2025-10-01,WH-CENTRAL,SKU-0098,71,50
2025-10-01,WH-CENTRAL,SKU-0099,0,0
2025-10-01,WH-CENTRAL,SKU-0100,45,46
2025-10-01,WH-CENTRAL,SKU-0101,106,125
2025-10-01,WH-CENTRAL,SKU-0102,49,48
2025-10-01,WH-CENTRAL,SKU-0103,31,30
2025-10-01,WH-CENTRAL,SKU-0104,0,0
2025-10-01,WH-CENTRAL,SKU-0105,60,63
2025-10-01,WH-CENTRAL,SKU-0106,0,0
2025-10-01,WH-CENTRAL,SKU-0107,0,0
2025-10-01,WH-CENTRAL,SKU-0108,123,100
2025-10-01,WH-CENTRAL,SKU-0109,2,1
2025-10-01,WH-CENTRAL,SKU-0110,30,28
2025-10-01,WH-CENTRAL,SKU-0111,129,132
2025-10-01,WH-CENTRAL,SKU-0112,71,61
2025-10-01,WH-CENTRAL,SKU-0113,99,97
2025-10-01,WH-CENTRAL,SKU-0114,75,79
2025-10-01,WH-CENTRAL,SKU-0115,109,93
2025-10-01,WH-CENTRAL,SKU-0116,73,67
2025-10-01,WH-CENTRAL,SKU-0117,115,52
2025-10-01,WH-CENTRAL,SKU-0118,90,49
2025-10-01,WH-CENTRAL,SKU-0119,64,29
2025-10-01,WH-CENTRAL,SKU-0120,38,47
2025-10-01,WH-SOUTH,SKU-0001,0,0
2025-10-01,WH-SOUTH,SKU-0002,0,0
2025-10-01,WH-SOUTH,SKU-0003,78,72
2025-10-01,WH-SOUTH,SKU-0004,0,0
2025-10-01,WH-SOUTH,SKU-0005,5,5
2025-10-01,WH-SOUTH,SKU-0006,56,54
2025-10-01,WH-SOUTH,SKU-0007,0,0
2025-10-01,WH-SOUTH,SKU-0008,0,0
2025-10-01,WH-SOUTH,SKU-0009,75,39
2025-10-01,WH-SOUTH,SKU-0010,28,24
2025-10-01,WH-SOUTH,SKU-0011,27,30
2025-10-01,WH-SOUTH,SKU-0012,55,51
2025-10-01,WH-SOUTH,SKU-0013,34,33
2025-10-01,WH-SOUTH,SKU-0014,48,42
2025-10-01,WH-SOUTH,SKU-0015,7,8
2025-10-01,WH-SOUTH,SKU-0016,0,0
2025-10-01,WH-SOUTH,SKU-0017,0,0
2025-10-01,WH-SOUTH,SKU-0018,0,0
2025-10-01,WH-SOUTH,SKU-0019,24,14
2025-10-01,WH-SOUTH,SKU-0020,44,43
2025-10-01,WH-SOUTH,SKU-0021,0,0
2025-10-01,WH-SOUTH,SKU-0022,2,2
2025-10-01,WH-SOUTH,SKU-0023,62,49
2025-10-01,WH-SOUTH,SKU-0024,28,39
2025-10-01,WH-SOUTH,SKU-0025,0,0
2025-10-01,WH-SOUTH,SKU-0026,0,0
2025-10-01,WH-SOUTH,SKU-0027,0,0
2025-10-01,WH-SOUTH,SKU-0028,0,0
2025-10-01,WH-SOUTH,SKU-0029,85,63
2025-10-01,WH-SOUTH,SKU-0030,17,19
2025-10-01,WH-SOUTH,SKU-0031,0,0
2025-10-01,WH-SOUTH,SKU-0032,69,76
2025-10-01,WH-SOUTH,SKU-0033,11,11
2025-10-01,WH-SOUTH,SKU-0034,38,40
2025-10-01,WH-SOUTH,SKU-0035,19,19
2025-10-01,WH-SOUTH,SKU-0036,58,56
2025-10-01,WH-SOUTH,SKU-0037,0,0
2025-10-01,WH-SOUTH,SKU-0038,206,103
2025-10-01,WH-SOUTH,SKU-0039,58,36
2025-10-01,WH-SOUTH,SKU-0040,98,85
2025-10-01,WH-SOUTH,SKU-0041,13,10
2025-10-01,WH-SOUTH,SKU-0042,41,44
2025-10-01,WH-SOUTH,SKU-0043,0,0
2025-10-01,WH-SOUTH,SKU-0044,0,0
2025-10-01,WH-SOUTH,SKU-0045,22,22
2025-10-01,WH-SOUTH,SKU-0046,58,55
2025-10-01,WH-SOUTH,SKU-0047,0,0
2025-10-01,WH-SOUTH,SKU-0048,0,0
2025-10-01,WH-SOUTH,SKU-0049,28,15
2025-10-01,WH-SOUTH,SKU-0050,0,0
2025-10-01,WH-SOUTH,SKU-0051,0,0
2025-10-01,WH-SOUTH,SKU-0052,29,30
2025-10-01,WH-SOUTH,SKU-0053,36,44
2025-10-01,WH-SOUTH,SKU-0054,37,33
2025-10-01,WH-SOUTH,SKU-0055,36,41
2025-10-01,WH-SOUTH,SKU-0056,0,0
2025-10-01,WH-SOUTH,SKU-0057,0,0
2025-10-01,WH-SOUTH,SKU-0058,12,7
2025-10-01,WH-SOUTH,SKU-0059,143,70
2025-10-01,WH-SOUTH,SKU-0060,5,7
2025-10-01,WH-SOUTH,SKU-0061,12,10
2025-10-01,WH-SOUTH,SKU-0062,57,54
2025-10-01,WH-SOUTH,SKU-0063,0,0
2025-10-01,WH-SOUTH,SKU-0064,0,0
2025-10-01,WH-SOUTH,SKU-0065,36,37
2025-10-01,WH-SOUTH,SKU-0066,15,17
2025-10-01,WH-SOUTH,SKU-0067,166,76
2025-10-01,WH-SOUTH,SKU-0068,0,0
2025-10-01,WH-SOUTH,SKU-0069,0,0
2025-10-01,WH-SOUTH,SKU-0070,88,77
2025-10-01,WH-SOUTH,SKU-0071,0,0
2025-10-01,WH-SOUTH,SKU-0072,72,79
2025-10-01,WH-SOUTH,SKU-0073,30,30
2025-10-01,WH-SOUTH,SKU-0074,13,15
2025-10-01,WH-SOUTH,SKU-0075,41,48
2025-10-01,WH-SOUTH,SKU-0076,0,0
2025-10-01,WH-SOUTH,SKU-0077,0,0
2025-10-01,WH-SOUTH,SKU-0078,46,26
2025-10-01,WH-SOUTH,SKU-0079,56,37
2025-10-01,WH-SOUTH,SKU-0080,39,33
2025-10-01,WH-SOUTH,SKU-0081,14,15
2025-10-01,WH-SOUTH,SKU-0082,15,21
2025-10-01,WH-SOUTH,SKU-0083,0,0
2025-10-01,WH-SOUTH,SKU-0084,0,0
2025-10-01,WH-SOUTH,SKU-0085,0,0
2025-10-01,WH-SOUTH,SKU-0086,66,77
2025-10-01,WH-SOUTH,SKU-0087,27,20
2025-10-01,WH-SOUTH,SKU-0088,0,0
2025-10-01,WH-SOUTH,SKU-0089,89,37
2025-10-01,WH-SOUTH,SKU-0090,34,46
2025-10-01,WH-SOUTH,SKU-0091,45,36
2025-10-01,WH-SOUTH,SKU-0092,39,36
2025-10-01,WH-SOUTH,SKU-0093,34,38
2025-10-01,WH-SOUTH,SKU-0094,0,0
2025-10-01,WH-SOUTH,SKU-0095,1,1
2025-10-01,WH-SOUTH,SKU-0096,0,0
2025-10-01,WH-SOUTH,SKU-0097,8,4
2025-10-01,WH-SOUTH,SKU-0098,18,11
2025-10-01,WH-SOUTH,SKU-0099,67,56
2025-10-01,WH-SOUTH,SKU-0100,92,76
2025-10-01,WH-SOUTH,SKU-0101,0,0
2025-10-01,WH-SOUTH,SKU-0102,0,0
2025-10-01,WH-SOUTH,SKU-0103,0,0
2025-10-01,WH-SOUTH,SKU-0104,0,0
2025-10-01,WH-SOUTH,SKU-0105,0,0
2025-10-01,WH-SOUTH,SKU-0106,1,1
2025-10-01,WH-SOUTH,SKU-0107,4,2
2025-10-01,WH-SOUTH,SKU-0108,0,0
2025-10-01,WH-SOUTH,SKU-0109,0,0
2025-10-01,WH-SOUTH,SKU-0110,30,33
2025-10-01,WH-SOUTH,SKU-0111,16,17
2025-10-01,WH-SOUTH,SKU-0112,14,18
2025-10-01,WH-SOUTH,SKU-0113,0,0
2025-10-01,WH-SOUTH,SKU-0114,0,0
2025-10-01,WH-SOUTH,SKU-0115,0,0
2025-10-01,WH-SOUTH,SKU-0116,106,72
2025-10-01,WH-SOUTH,SKU-0117,25,13
2025-10-01,WH-SOUTH,SKU-0118,98,57
2025-10-01,WH-SOUTH,SKU-0119,119,69
2025-10-01,WH-SOUTH,SKU-0120,0,0
2025-11-01,WH-NORTH,SKU-0001,40,41
2025-11-01,WH-NORTH,SKU-0002,76,64
2025-11-01,WH-NORTH,SKU-0003,5,7
2025-11-01,WH-NORTH,SKU-0004,87,92
2025-11-01,WH-NORTH,SKU-0005,2,2
2025-11-01,WH-NORTH,SKU-0006,20,19
2025-11-01,WH-NORTH,SKU-0007,42,35
2025-11-01,WH-NORTH,SKU-0008,13,14
2025-11-01,WH-NORTH,SKU-0009,46,51
2025-11-01,WH-NORTH,SKU-0010,7,9
2025-11-01,WH-NORTH,SKU-0011,0,0
2025-11-01,WH-NORTH,SKU-0012,28,24
2025-11-01,WH-NORTH,SKU-0013,89,75
2025-11-01,WH-NORTH,SKU-0014,33,40
2025-11-01,WH-NORTH,SKU-0015,74,55
2025-11-01,WH-NORTH,SKU-0016,32,49
2025-11-01,WH-NORTH,SKU-0017,14,12
2025-11-01,WH-NORTH,SKU-0018,123,97
2025-11-01,WH-NORTH,SKU-0019,36,35
2025-11-01,WH-NORTH,SKU-0020,0,0
