shipment_id,order_id,carrier,warehouse,ship_date,delivery_date,promised_date,shipment_weight_kg,freight_cost,handling_cost,exception_cost,on_time
S001514,O001514,CarrierA,WH-CENTRAL,2025-03-20,2025-03-25,2025-03-23,1185.19,964.23,6.91,28.13,False
S001515,O001515,CarrierC,WH-SOUTH,2025-10-15,2025-10-16,2025-10-16,278.62,140.13,11.75,0.0,True
S001516,O001516,CarrierA,WH-CENTRAL,2025-10-05,2025-10-09,2025-10-08,90.65,57.26,15.09,39.43,False
S001517,O001517,CarrierC,WH-SOUTH,2025-02-22,2025-02-27,2025-02-27,200.7,186.74,5.3,0.0,True
S001518,O001518,CarrierB,WH-NORTH,2025-06-22,2025-06-25,2025-06-24,524.97,455.87,10.19,12.04,False
S001519,O001519,CarrierD,WH-SOUTH,2025-02-27,2025-02-27,2025-02-27,983.38,812.33,12.0,0.0,True
S001520,O001520,CarrierD,WH-NORTH,2025-11-26,2025-12-05,2025-12-03,935.16,788.78,4.02,30.02,False
S001521,O001521,CarrierA,WH-SOUTH,2025-03-31,2025-04-05,2025-04-05,414.29,278.65,8.4,0.0,True
S001522,O001522,CarrierA,WH-CENTRAL,2025-02-13,2025-02-18,2025-02-18,0.0,30.8,5.02,0.0,True
S001523,O001523,CarrierA,WH-SOUTH,2025-09-05,2025-09-10,2025-09-10,994.19,641.27,12.58,0.0,True
S001524,O001524,CarrierC,WH-NORTH,2025-02-13,2025-02-19,2025-02-17,724.41,444.49,13.48,43.22,False
S001525,O001525,CarrierC,WH-SOUTH,2025-06-07,2025-06-08,2025-06-09,277.89,210.93,9.0,0.0,True
S001526,O001526,CarrierB,WH-NORTH,2025-11-27,2025-12-02,2025-12-02,322.8,184.33,4.01,0.0,True
S001527,O001527,CarrierC,WH-NORTH,2025-11-20,2025-11-27,2025-11-27,14.06,27.45,17.68,0.0,True
S001528,O001528,CarrierC,WH-CENTRAL,2025-12-23,2025-12-27,2025-12-27,603.92,503.98,6.82,0.0,True
S001529,O001529,CarrierA,WH-SOUTH,2025-05-15,2025-05-22,2025-05-20,500.14,277.87,17.06,29.01,False
S001530,O001530,CarrierA,WH-SOUTH,2025-06-23,2025-06-25,2025-06-25,152.81,105.96,5.7,0.0,True
S001531,O001531,CarrierA,WH-CENTRAL,2025-04-08,2025-04-14,2025-04-12,471.64,256.99,17.33,58.67,False
S001532,O001532,CarrierA,WH-NORTH,2025-05-04,2025-05-09,2025-05-09,585.51,494.89,14.88,0.0,True
S001533,O001533,CarrierC,WH-NORTH,2025-02-06,2025-02-09,2025-02-09,845.42,472.19,13.97,0.0,True
S001534,O001534,CarrierC,WH-CENTRAL,2025-03-30,2025-04-02,2025-04-02,1965.13,1514.62,5.66,0.0,True
S001535,O001535,CarrierB,WH-CENTRAL,2025-02-06,2025-02-11,2025-02-11,696.15,464.49,9.62,0.0,True
S001536,O001536,CarrierA,WH-CENTRAL,2025-07-04,2025-07-09,2025-07-09,303.63,259.38,7.45,0.0,True
S001537,O001537,CarrierB,WH-CENTRAL,2025-02-19,2025-02-20,2025-02-20,310.16,186.73,15.06,0.0,True
S001538,O001538,CarrierA,WH-SOUTH,2025-08-14,2025-08-18,2025-08-17,827.97,651.43,16.41,27.1,False
S001539,O001539,CarrierD,WH-CENTRAL,2025-05-06,2025-05-12,2025-05-11,441.7,312.56,11.64,44.18,False
S001540,O001540,CarrierB,WH-CENTRAL,2025-02-18,2025-02-25,2025-02-25,614.25,310.38,11.13,0.0,True
S001541,O001541,CarrierB,WH-NORTH,2025-11-15,2025-11-22,2025-11-22,144.0,93.57,12.53,0.0,True
S001542,O001542,CarrierB,WH-CENTRAL,2025-04-21,2025-04-26,2025-04-26,1439.69,771.19,6.57,0.0,True
S001543,O001543,CarrierD,WH-SOUTH,2025-08-19,2025-08-24,2025-08-24,171.97,151.34,16.85,0.0,True
S001544,O001544,CarrierC,WH-NORTH,2025-09-28,2025-09-30,2025-09-30,375.81,287.91,12.92,0.0,True
S001545,O001545,CarrierC,WH-CENTRAL,2025-07-23,2025-07-25,2025-07-24,19.68,40.77,16.5,36.17,False
S001546,O001546,CarrierD,WH-CENTRAL,2025-05-09,2025-05-16,2025-05-13,218.25,110.01,4.76,33.0,False
S001547,O001547,CarrierC,WH-CENTRAL,2025-12-09,2025-12-11,2025-12-11,306.26,202.31,5.52,0.0,True
S001548,O001548,CarrierA,WH-CENTRAL,2025-04-05,2025-04-09,2025-04-09,1798.51,879.03,12.2,0.0,True
S001549,O001549,CarrierC,WH-NORTH,2025-12-23,2025-12-27,2025-12-27,436.13,261.33,13.78,0.0,True
S001550,O001550,CarrierB,WH-NORTH,2025-03-19,2025-03-22,2025-03-21,452.72,202.32,16.77,33.19,False
S001551,O001551,CarrierB,WH-SOUTH,2025-04-23,2025-04-23,2025-04-22,652.15,391.03,9.38,13.65,False
S001552,O001552,CarrierB,WH-SOUTH,2025-04-24,2025-04-28,2025-04-29,11.01,22.18,11.93,0.0,True
S001553,O001553,CarrierC,WH-CENTRAL,2025-10-05,2025-10-10,2025-10-10,211.5,159.45,11.48,0.0,True
S001554,O001554,CarrierA,WH-SOUTH,2025-07-17,2025-07-20,2025-07-20,281.63,219.82,15.09,0.0,True
S001555,O001555,CarrierC,WH-CENTRAL,2025-01-23,2025-01-27,2025-01-27,478.45,221.87,7.22,0.0,True
S001556,O001556,CarrierC,WH-CENTRAL,2025-03-31,2025-04-02,2025-04-02,375.94,181.26,11.98,0.0,True
S001557,O001557,CarrierA,WH-NORTH,2025-01-30,2025-02-03,2025-02-01,245.24,228.77,17.15,9.2,False
S001558,O001558,CarrierB,WH-NORTH,2025-01-03,2025-01-08,2025-01-08,613.62,401.71,5.88,0.0,True
S001559,O001559,CarrierB,WH-NORTH,2025-12-11,2025-12-16,2025-12-16,1188.19,554.32,12.87,0.0,True
S001560,O001560,CarrierA,WH-CENTRAL,2025-01-20,2025-01-22,2025-01-22,98.56,84.49,5.86,0.0,True
S001561,O001561,CarrierA,WH-SOUTH,2025-10-30,2025-10-30,2025-10-30,161.98,123.85,7.92,0.0,True
S001562,O001562,CarrierD,WH-SOUTH,2025-08-16,2025-08-20,2025-08-19,82.28,78.47,14.78,56.98,False
S001563,O001563,CarrierA,WH-CENTRAL,2025-08-06,2025-08-08,2025-08-08,344.04,205.92,14.93,0.0,True
S001564,O001564,CarrierB,WH-SOUTH,2025-01-30,2025-02-03,2025-02-03,399.49,270.14,13.57,0.0,True
S001565,O001565,CarrierB,WH-CENTRAL,2025-02-24,2025-03-01,2025-02-24,351.47,316.43,14.36,48.8,False
S001566,O001566,CarrierA,WH-SOUTH,2025-05-20,2025-05-22,2025-05-22,1251.98,663.54,14.41,0.0,True
S001567,O001567,CarrierB,WH-SOUTH,2025-03-01,2025-03-04,2025-03-04,452.89,403.44,14.44,0.0,True
S001568,O001568,CarrierA,WH-NORTH,2025-01-29,2025-02-02,2025-02-01,1239.47,825.1,12.77,39.33,False
S001569,O001569,CarrierA,WH-CENTRAL,2025-06-21,2025-06-26,2025-06-26,1035.98,831.6,12.31,0.0,True
S001570,O001570,CarrierB,WH-CENTRAL,2025-01-12,2025-01-14,2025-01-12,572.27,287.34,10.02,11.71,False
S001571,O001571,CarrierC,WH-SOUTH,2025-04-03,2025-04-03,2025-04-02,414.86,325.12,15.39,43.53,False
S001572,O001572,CarrierB,WH-NORTH,2025-05-27,2025-05-29,2025-05-29,409.43,209.8,10.73,0.0,True
S001573,O001573,CarrierD,WH-SOUTH,2025-10-21,2025-10-25,2025-10-24,81.45,80.7,17.68,15.67,False
S001574,O001574,CarrierA,WH-CENTRAL,2025-01-24,2025-01-31,2025-01-31,465.13,359.13,12.23,0.0,True
S001575,O001575,CarrierC,WH-CENTRAL,2025-02-14,2025-02-21,2025-02-21,612.64,327.83,13.48,0.0,True
S001576,O001576,CarrierD,WH-SOUTH,2025-09-14,2025-09-14,2025-09-14,1012.98,728.67,15.32,0.0,True
S001577,O001577,CarrierD,WH-SOUTH,2025-02-13,2025-02-15,2025-02-13,785.94,389.48,8.42,37.39,False
S001578,O001578,CarrierA,WH-NORTH,2025-03-22,2025-03-25,2025-03-25,219.89,83.74,12.05,0.0,True
S001579,O001579,CarrierD,WH-SOUTH,2025-12-01,2025-12-04,2025-12-03,1625.09,788.78,11.89,34.48,False
S001580,O001580,CarrierC,WH-SOUTH,2025-06-25,2025-06-27,2025-06-27,339.02,285.43,13.93,0.0,True
S001581,O001581,CarrierD,WH-NORTH,2025-02-25,2025-02-28,2025-02-28,473.28,383.18,6.48,0.0,True
S001582,O001582,CarrierC,WH-NORTH,2025-02-05,2025-02-11,2025-02-09,1046.6,695.79,16.34,48.85,False
S001583,O001583,CarrierA,WH-NORTH,2025-01-22,2025-01-25,2025-01-25,95.42,81.46,5.14,0.0,True
S001584,O001584,CarrierD,WH-NORTH,2025-06-10,2025-06-13,2025-06-13,308.22,192.21,5.76,0.0,True
S001585,O001585,CarrierB,WH-SOUTH,2025-07-26,2025-07-26,2025-07-25,485.52,351.42,11.19,27.04,False
S001586,O001586,CarrierC,WH-CENTRAL,2025-12-29,2026-01-05,2026-01-03,118.44,78.86,5.44,52.62,False
S001587,O001587,CarrierA,WH-CENTRAL,2025-11-18,2025-11-23,2025-11-22,251.62,165.88,14.2,55.24,False
S001588,O001588,CarrierA,WH-NORTH,2025-01-16,2025-01-17,2025-01-16,369.62,192.93,6.05,33.6,False
S001589,O001589,CarrierB,WH-NORTH,2025-03-15,2025-03-19,2025-03-19,1109.96,476.75,11.97,0.0,True
S001590,O001590,CarrierA,WH-NORTH,2025-05-28,2025-06-03,2025-06-04,416.36,269.0,5.46,0.0,True
S001591,O001591,CarrierD,WH-NORTH,2025-07-09,2025-07-13,2025-07-13,814.94,351.59,17.04,0.0,True
S001592,O001592,CarrierA,WH-CENTRAL,2025-06-07,2025-06-09,2025-06-08,725.6,510.76,12.1,50.02,False
S001593,O001593,CarrierA,WH-SOUTH,2025-03-01,2025-03-05,2025-03-05,350.2,271.71,7.05,0.0,True
S001594,O001594,CarrierA,WH-CENTRAL,2025-07-18,2025-07-18,2025-07-18,810.54,627.81,4.21,0.0,True
S001595,O001595,CarrierD,WH-SOUTH,2025-05-09,2025-05-13,2025-05-13,495.9,421.95,13.92,0.0,True
S001596,O001596,CarrierD,WH-SOUTH,2025-12-03,2025-12-03,2025-12-02,518.33,219.43,12.46,50.38,False
S001597,O001597,CarrierA,WH-CENTRAL,2025-11-16,2025-11-21,2025-11-21,780.63,417.65,7.95,0.0,True
S001598,O001598,CarrierA,WH-CENTRAL,2025-04-15,2025-04-15,2025-04-15,972.1,423.6,17.15,0.0,True
S001599,O001599,CarrierA,WH-NORTH,2025-06-21,2025-06-24,2025-06-24,772.53,556.9,10.38,0.0,True
S001600,O001600,CarrierB,WH-CENTRAL,2025-02-12,2025-02-13,2025-02-13,693.92,472.84,10.87,0.0,True
S001601,O001601,CarrierC,WH-NORTH,2025-09-07,2025-09-07,2025-09-07,1198.38,682.86,17.76,0.0,True
S001602,O001602,CarrierD,WH-CENTRAL,2025-02-26,2025-03-01,2025-03-01,597.75,332.34,13.35,0.0,True
S001603,O001603,CarrierA,WH-CENTRAL,2025-08-30,2025-08-30,2025-08-29,100.65,91.75,7.81,9.83,False
S001604,O001604,CarrierC,WH-SOUTH,2025-02-13,2025-02-15,2025-02-13,715.66,585.45,8.34,58.61,False
S001605,O001605,CarrierB,WH-NORTH,2025-11-13,2025-11-16,2025-11-16,214.65,111.73,15.66,0.0,True
S001606,O001606,CarrierB,WH-NORTH,2025-03-05,2025-03-06,2025-03-06,724.34,618.41,15.03,0.0,True
S001607,O001607,CarrierA,WH-NORTH,2025-06-06,2025-06-10,2025-06-08,759.05,536.72,6.89,34.68,False
S001608,O001608,CarrierB,WH-CENTRAL,2025-12-26,2025-12-28,2025-12-28,6.68,47.69,8.73,0.0,True
S001609,O001609,CarrierC,WH-NORTH,2025-06-24,2025-06-26,2025-06-26,1032.92,670.07,15.64,0.0,True
S001610,O001610,CarrierC,WH-SOUTH,2025-10-09,2025-10-13,2025-10-13,500.77,379.22,6.62,0.0,True
S001611,O001611,CarrierC,WH-SOUTH,2025-03-23,2025-03-24,2025-03-23,398.86,360.63,7.63,37.85,False
S001612,O001612,CarrierD,WH-CENTRAL,2025-07-22,2025-07-27,2025-07-26,170.28,129.49,5.91,27.97,False
S001613,O001613,CarrierD,WH-CENTRAL,2025-06-18,2025-06-18,2025-06-18,509.55,279.2,15.0,0.0,True
S001614,O001614,CarrierC,WH-CENTRAL,2025-12-22,2025-12-25,2025-12-25,577.6,468.53,16.98,0.0,True
S001615,O001615,CarrierB,WH-NORTH,2025-06-22,2025-06-23,2025-06-23,202.25,147.34,4.25,0.0,True
S001616,O001616,CarrierC,WH-NORTH,2025-11-07,2025-11-14,2025-11-11,604.62,243.46,10.8,18.68,False
S001617,O001617,CarrierD,WH-CENTRAL,2025-07-04,2025-07-07,2025-07-07,336.11,240.78,8.87,0.0,True
S001618,O001618,CarrierC,WH-SOUTH,2025-07-22,2025-07-27,2025-07-25,687.96,421.02,15.07,28.71,False
S001619,O001619,CarrierB,WH-CENTRAL,2025-07-08,2025-07-11,2025-07-11,554.23,318.72,7.29,0.0,True
S001620,O001620,CarrierD,WH-SOUTH,2025-10-07,2025-10-08,2025-10-08,718.35,617.08,12.81,0.0,True
S001621,O001621,CarrierB,WH-CENTRAL,2025-04-26,2025-05-02,2025-04-29,675.38,453.24,10.64,16.0,False
S001622,O001622,CarrierB,WH-CENTRAL,2025-02-16,2025-02-22,2025-02-21,327.34,210.63,10.48,36.83,False
S001623,O001623,CarrierA,WH-NORTH,2025-11-05,2025-11-12,2025-11-10,507.55,456.86,12.01,13.76,False
S001624,O001624,CarrierB,WH-NORTH,2025-04-21,2025-04-23,2025-04-22,130.5,115.73,6.15,23.79,False
S001625,O001625,CarrierD,WH-CENTRAL,2025-07-29,2025-07-31,2025-07-30,284.95,174.36,5.82,26.81,False
S001626,O001626,CarrierA,WH-NORTH,2025-06-27,2025-07-02,2025-07-02,118.12,110.68,14.57,0.0,True
S001627,O001627,CarrierC,WH-CENTRAL,2025-04-20,2025-04-25,2025-04-25,105.03,111.41,5.22,0.0,True
S001628,O001628,CarrierA,WH-NORTH,2025-03-02,2025-03-06,2025-03-05,865.26,509.93,7.46,15.57,False
S001629,O001629,CarrierA,WH-CENTRAL,2025-08-10,2025-08-13,2025-08-13,397.1,325.33,10.12,0.0,True
S001630,O001630,CarrierB,WH-CENTRAL,2025-02-15,2025-02-18,2025-02-18,97.56,84.62,14.47,0.0,True
S001631,O001631,CarrierA,WH-CENTRAL,2025-11-03,2025-11-04,2025-11-05,476.79,185.17,14.24,0.0,True
S001632,O001632,CarrierA,WH-CENTRAL,2025-05-23,2025-05-30,2025-05-30,746.74,359.94,14.53,0.0,True
S001633,O001633,CarrierD,WH-NORTH,2025-11-30,2025-12-04,2025-12-04,1435.07,835.35,16.14,0.0,True
S001634,O001634,CarrierB,WH-SOUTH,2025-09-05,2025-09-05,2025-09-05,930.6,753.11,14.17,0.0,True
S001635,O001635,CarrierC,WH-CENTRAL,2025-11-07,2025-11-09,2025-11-09,950.64,707.22,7.95,0.0,True
S001636,O001636,CarrierA,WH-NORTH,2025-01-05,2025-01-11,2025-01-11,58.24,49.29,15.98,0.0,True
S001637,O001637,CarrierC,WH-CENTRAL,2025-11-19,2025-11-19,2025-11-19,127.14,118.44,14.5,0.0,True
S001638,O001638,CarrierC,WH-CENTRAL,2025-06-16,2025-06-21,2025-06-19,382.41,339.51,5.65,33.95,False
S001639,O001639,CarrierC,WH-CENTRAL,2025-05-15,2025-05-19,2025-05-19,566.76,492.57,12.33,0.0,True
S001640,O001640,CarrierB,WH-NORTH,2025-12-03,2025-12-03,2025-12-03,1117.62,651.54,5.19,0.0,True
S001641,O001641,CarrierD,WH-CENTRAL,2025-07-07,2025-07-08,2025-07-08,518.03,350.28,8.46,0.0,True
S001642,O001642,CarrierB,WH-NORTH,2025-06-12,2025-06-16,2025-06-13,607.58,374.28,10.32,10.48,False
S001643,O001643,CarrierD,WH-SOUTH,2025-05-23,2025-05-28,2025-05-28,375.21,228.85,14.66,0.0,True
S001644,O001644,CarrierB,WH-SOUTH,2025-01-26,2025-01-30,2025-01-30,165.55,123.11,17.73,0.0,True
S001645,O001645,CarrierD,WH-CENTRAL,2025-08-05,2025-08-11,2025-08-11,605.8,432.32,10.02,0.0,True
S001646,O001646,CarrierA,WH-CENTRAL,2025-03-25,2025-03-28,2025-03-28,911.41,519.32,9.0,0.0,True
S001647,O001647,CarrierA,WH-SOUTH,2025-08-31,2025-09-07,2025-09-05,714.66,370.92,6.72,25.66,False
S001648,O001648,CarrierA,WH-NORTH,2025-09-02,2025-09-05,2025-09-05,603.1,372.54,12.95,0.0,True
S001649,O001649,CarrierB,WH-NORTH,2025-05-03,2025-05-05,2025-05-05,755.57,456.49,13.57,0.0,True
S001650,O001650,CarrierA,WH-CENTRAL,2025-05-13,2025-05-16,2025-05-16,117.65,88.07,14.83,0.0,True
S001651,O001651,CarrierA,WH-NORTH,2025-04-22,2025-04-25,2025-04-25,1567.0,1264.38,6.88,0.0,True
S001652,O001652,CarrierA,WH-CENTRAL,2025-05-13,2025-05-14,2025-05-14,1398.64,954.17,5.84,0.0,True
S001653,O001653,CarrierA,WH-NORTH,2025-07-15,2025-07-17,2025-07-17,897.7,656.07,11.05,0.0,True
S001654,O001654,CarrierA,WH-CENTRAL,2025-10-25,2025-10-31,2025-10-28,838.62,459.36,11.34,47.05,False
S001655,O001655,CarrierD,WH-NORTH,2025-06-18,2025-06-19,2025-06-18,1206.43,900.05,9.96,42.64,False
S001656,O001656,CarrierC,WH-SOUTH,2025-03-05,2025-03-09,2025-03-09,1160.44,622.52,15.36,0.0,True
S001657,O001657,CarrierA,WH-SOUTH,2025-08-08,2025-08-13,2025-08-11,434.8,377.88,16.45,38.74,False
S001658,O001658,CarrierB,WH-CENTRAL,2025-02-22,2025-02-26,2025-02-26,312.64,244.21,12.98,0.0,True
S001659,O001659,CarrierA,WH-SOUTH,2025-02-21,2025-02-26,2025-02-23,540.82,214.22,12.82,46.5,False
S001660,O001660,CarrierB,WH-SOUTH,2025-09-07,2025-09-14,2025-09-11,495.09,278.53,10.91,14.14,False
S001661,O001661,CarrierA,WH-CENTRAL,2025-07-28,2025-08-05,2025-08-02,812.5,475.61,16.1,39.76,False
S001662,O001662,CarrierD,WH-SOUTH,2025-03-07,2025-03-11,2025-03-11,857.64,372.24,11.31,0.0,True
S001663,O001663,CarrierC,WH-SOUTH,2025-07-13,2025-07-19,2025-07-18,266.0,142.63,16.48,19.59,False
S001664,O001664,CarrierB,WH-SOUTH,2025-03-18,2025-03-18,2025-03-18,342.09,295.91,13.21,0.0,True
S001665,O001665,CarrierB,WH-CENTRAL,2025-11-01,2025-11-03,2025-11-01,520.56,418.7,11.4,5.89,False
S001666,O001666,CarrierC,WH-CENTRAL,2025-10-19,2025-10-20,2025-10-20,710.03,576.14,11.31,0.0,True
S001667,O001667,CarrierD,WH-NORTH,2025-11-11,2025-11-17,2025-11-16,1487.76,1124.46,14.63,59.75,False
S001668,O001668,CarrierA,WH-NORTH,2025-05-06,2025-05-10,2025-05-11,376.15,343.99,17.56,0.0,True
S001669,O001669,CarrierC,WH-CENTRAL,2025-11-09,2025-11-14,2025-11-14,626.64,384.06,17.0,0.0,True
S001670,O001670,CarrierC,WH-SOUTH,2025-01-22,2025-01-26,2025-01-26,49.8,64.53,17.15,0.0,True
S001671,O001671,CarrierD,WH-SOUTH,2025-02-11,2025-02-11,2025-02-11,152.96,94.02,13.99,0.0,True
S001672,O001672,CarrierB,WH-SOUTH,2025-09-14,2025-09-17,2025-09-17,30.76,48.87,11.6,0.0,True
S001673,O001673,CarrierA,WH-SOUTH,2025-01-28,2025-02-02,2025-02-01,760.29,436.36,11.09,30.58,False
S001674,O001674,CarrierA,WH-CENTRAL,2025-04-07,2025-04-15,2025-04-13,611.74,260.46,9.57,12.06,False
S001675,O001675,CarrierD,WH-SOUTH,2025-08-16,2025-08-18,2025-08-18,1831.28,1374.28,4.58,0.0,True
S001676,O001676,CarrierC,WH-SOUTH,2025-01-03,2025-01-06,2025-01-04,408.16,173.18,11.99,51.83,False
S001677,O001677,CarrierC,WH-CENTRAL,2025-02-28,2025-03-04,2025-03-04,1374.02,764.05,6.64,0.0,True
S001678,O001678,CarrierB,WH-SOUTH,2025-04-21,2025-04-21,2025-04-21,537.49,275.65,6.34,0.0,True
S001679,O001679,CarrierB,WH-CENTRAL,2025-05-12,2025-05-17,2025-05-16,461.52,364.59,5.66,40.29,False
S001680,O001680,CarrierD,WH-CENTRAL,2025-05-05,2025-05-09,2025-05-09,560.98,248.15,10.36,0.0,True
S001681,O001681,CarrierB,WH-CENTRAL,2025-10-05,2025-10-08,2025-10-09,807.23,462.13,10.98,0.0,True
S001682,O001682,CarrierA,WH-NORTH,2025-12-26,2025-12-27,2025-12-26,82.72,73.08,5.58,34.52,False
S001683,O001683,CarrierA,WH-NORTH,2025-09-07,2025-09-07,2025-09-07,369.55,285.36,9.22,0.0,True
S001684,O001684,CarrierD,WH-SOUTH,2025-01-26,2025-01-28,2025-01-28,1795.68,1495.13,17.69,0.0,True
S001685,O001685,CarrierA,WH-CENTRAL,2025-03-28,2025-04-03,2025-04-04,717.59,462.2,10.74,0.0,True
S001686,O001686,CarrierB,WH-SOUTH,2025-11-08,2025-11-13,2025-11-13,42.57,51.38,12.03,0.0,True
S001687,O001687,CarrierB,WH-NORTH,2025-04-22,2025-04-25,2025-04-26,1215.26,1013.32,7.06,0.0,True
S001688,O001688,CarrierC,WH-SOUTH,2025-04-10,2025-04-11,2025-04-11,50.48,32.53,8.54,0.0,True
S001689,O001689,CarrierD,WH-SOUTH,2025-07-23,2025-07-27,2025-07-27,939.99,811.39,17.93,0.0,True
S001690,O001690,CarrierC,WH-NORTH,2025-05-16,2025-05-19,2025-05-19,431.38,292.72,15.78,0.0,True
S001691,O001691,CarrierA,WH-CENTRAL,2025-01-28,2025-02-02,2025-02-02,225.34,163.66,11.62,0.0,True
S001692,O001692,CarrierA,WH-SOUTH,2026-01-02,2026-01-02,2026-01-02,36.74,36.43,12.5,0.0,True
S001693,O001693,CarrierB,WH-CENTRAL,2025-07-06,2025-07-08,2025-07-08,217.4,131.42,17.46,0.0,True
S001694,O001694,CarrierD,WH-CENTRAL,2025-07-03,2025-07-08,2025-07-08,1602.31,1111.45,8.49,0.0,True
S001695,O001695,CarrierA,WH-CENTRAL,2025-02-03,2025-02-06,2025-02-06,141.4,91.44,16.94,0.0,True
S001696,O001696,CarrierA,WH-SOUTH,2025-12-14,2025-12-17,2025-12-17,793.67,320.2,17.91,0.0,True
S001697,O001697,CarrierA,WH-NORTH,2025-10-11,2025-10-16,2025-10-16,286.56,199.09,9.46,0.0,True
S001698,O001698,CarrierC,WH-CENTRAL,2025-11-21,2025-11-26,2025-11-26,797.06,432.51,5.83,0.0,True
S001699,O001699,CarrierB,WH-SOUTH,2025-08-18,2025-08-22,2025-08-22,420.35,224.5,7.72,0.0,True
S001700,O001700,CarrierA,WH-NORTH,2025-12-27,2025-12-29,2025-12-29,476.93,215.36,4.38,0.0,True
S001701,O001701,CarrierC,WH-CENTRAL,2025-10-19,2025-10-23,2025-10-23,1325.44,625.0,14.47,0.0,True
S001702,O001702,CarrierC,WH-SOUTH,2025-06-12,2025-06-14,2025-06-14,460.09,307.97,6.04,0.0,True
S001703,O001703,CarrierD,WH-CENTRAL,2025-05-24,2025-05-28,2025-05-28,724.17,357.52,16.68,0.0,True
S001704,O001704,CarrierA,WH-SOUTH,2025-09-14,2025-09-17,2025-09-17,421.9,280.05,7.8,0.0,True
S001705,O001705,CarrierA,WH-SOUTH,2025-09-02,2025-09-04,2025-09-04,1173.43,589.89,17.39,0.0,True
S001706,O001706,CarrierB,WH-CENTRAL,2025-02-28,2025-03-07,2025-03-05,149.69,135.82,14.51,31.11,False
S001707,O001707,CarrierB,WH-SOUTH,2025-01-13,2025-01-14,2025-01-14,540.33,407.94,7.15,0.0,True
S001708,O001708,CarrierD,WH-SOUTH,2025-06-20,2025-06-28,2025-06-25,694.72,265.64,16.61,15.16,False
S001709,O001709,CarrierA,WH-CENTRAL,2025-11-30,2025-12-05,2025-12-05,64.48,40.1,8.66,0.0,True
S001710,O001710,CarrierD,WH-CENTRAL,2025-06-23,2025-06-24,2025-06-23,131.72,120.6,15.37,10.96,False
S001711,O001711,CarrierC,WH-CENTRAL,2025-06-02,2025-06-04,2025-06-02,967.32,772.87,16.73,29.29,False
S001712,O001712,CarrierD,WH-NORTH,2025-05-13,2025-05-15,2025-05-15,1273.39,995.22,15.63,0.0,True
S001713,O001713,CarrierC,WH-CENTRAL,2025-11-23,2025-11-29,2025-11-29,266.58,176.38,5.8,0.0,True
S001714,O001714,CarrierB,WH-NORTH,2025-08-11,2025-08-14,2025-08-14,356.18,153.92,7.05,0.0,True
S001715,O001715,CarrierA,WH-NORTH,2025-03-10,2025-03-11,2025-03-11,834.07,369.35,15.87,0.0,True
S001716,O001716,CarrierD,WH-NORTH,2025-05-13,2025-05-15,2025-05-15,836.84,472.99,11.03,0.0,True
S001717,O001717,CarrierD,WH-CENTRAL,2025-03-27,2025-04-01,2025-03-30,631.08,276.6,11.74,45.55,False
S001718,O001718,CarrierA,WH-CENTRAL,2025-08-25,2025-08-30,2025-08-30,165.83,96.46,16.83,0.0,True
S001719,O001719,CarrierD,WH-CENTRAL,2025-12-15,2025-12-21,2025-12-21,1066.17,511.05,8.54,0.0,True
S001720,O001720,CarrierC,WH-NORTH,2025-03-23,2025-03-29,2025-03-28,88.26,85.06,12.56,12.9,False
S001721,O001721,CarrierB,WH-CENTRAL,2026-01-01,2026-01-05,2026-01-03,1288.45,863.06,7.88,20.52,False
S001722,O001722,CarrierB,WH-NORTH,2025-02-27,2025-02-27,2025-02-27,319.0,277.19,13.02,0.0,True
S001723,O001723,CarrierA,WH-NORTH,2025-04-21,2025-04-24,2025-04-24,134.81,81.35,10.06,0.0,True
S001724,O001724,CarrierB,WH-NORTH,2025-06-14,2025-06-15,2025-06-15,653.96,566.11,15.42,0.0,True
S001725,O001725,CarrierC,WH-NORTH,2025-03-25,2025-03-25,2025-03-25,1282.1,481.18,8.78,0.0,True
S001726,O001726,CarrierC,WH-SOUTH,2025-07-19,2025-07-22,2025-07-21,367.94,329.08,17.74,27.66,False
S001727,O001727,CarrierB,WH-CENTRAL,2025-04-06,2025-04-08,2025-04-08,26.31,46.38,16.51,0.0,True
S001728,O001728,CarrierD,WH-CENTRAL,2025-10-23,2025-10-28,2025-10-28,365.63,179.33,10.45,0.0,True
S001729,O001729,CarrierC,WH-NORTH,2025-11-07,2025-11-10,2025-11-10,490.14,423.14,4.58,0.0,True
S001730,O001730,CarrierA,WH-NORTH,2025-02-02,2025-02-05,2025-02-05,269.72,133.94,16.84,0.0,True
S001731,O001731,CarrierA,WH-CENTRAL,2025-10-21,2025-10-21,2025-10-21,6.55,29.12,12.85,0.0,True
S001732,O001732,CarrierA,WH-NORTH,2025-06-15,2025-06-21,2025-06-21,263.45,240.12,11.41,0.0,True
S001733,O001733,CarrierD,WH-NORTH,2025-03-28,2025-03-31,2025-03-31,425.65,247.59,5.73,0.0,True
S001734,O001734,CarrierC,WH-CENTRAL,2025-07-12,2025-07-12,2025-07-12,1180.75,616.46,15.46,0.0,True
S001735,O001735,CarrierB,WH-SOUTH,2025-02-15,2025-02-19,2025-02-19,760.56,419.7,11.21,0.0,True
S001736,O001736,CarrierB,WH-SOUTH,2025-09-16,2025-09-20,2025-09-19,11.56,39.17,4.32,37.0,False
