snapshot_date,warehouse,sku,on_hand_units,average_daily_demand,inventory_value
2025-08-01,WH-NORTH,SKU-0048,37,2.4194,2427.96
2025-08-01,WH-NORTH,SKU-0049,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0050,11,0.871,1680.27
2025-08-01,WH-NORTH,SKU-0051,5,0.0,737.66
2025-08-01,WH-NORTH,SKU-0052,3,0.4516,35.39
2025-08-01,WH-NORTH,SKU-0053,12,0.871,2925.45
2025-08-01,WH-NORTH,SKU-0054,10,0.7742,2252.36
2025-08-01,WH-NORTH,SKU-0055,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0056,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0057,11,0.3548,729.03
2025-08-01,WH-NORTH,SKU-0058,0,0.1935,0.0
2025-08-01,WH-NORTH,SKU-0059,6,0.0,1436.36
2025-08-01,WH-NORTH,SKU-0060,15,0.6129,561.16
2025-08-01,WH-NORTH,SKU-0061,8,0.0,650.94
2025-08-01,WH-NORTH,SKU-0062,17,1.1935,537.91
2025-08-01,WH-NORTH,SKU-0063,11,0.0,827.4
2025-08-01,WH-NORTH,SKU-0064,5,0.0,1194.85
2025-08-01,WH-NORTH,SKU-0065,17,1.3871,1537.51
2025-08-01,WH-NORTH,SKU-0066,12,0.7742,1094.61
2025-08-01,WH-NORTH,SKU-0067,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0068,24,0.7097,4834.5
2025-08-01,WH-NORTH,SKU-0069,7,0.5806,264.11
2025-08-01,WH-NORTH,SKU-0070,29,2.3226,4940.19
2025-08-01,WH-NORTH,SKU-0071,51,2.5806,4637.51
2025-08-01,WH-NORTH,SKU-0072,3,0.0,50.36
2025-08-01,WH-NORTH,SKU-0073,11,0.4516,394.7
2025-08-01,WH-NORTH,SKU-0074,9,0.8065,708.25
2025-08-01,WH-NORTH,SKU-0075,23,2.2258,5636.33
2025-08-01,WH-NORTH,SKU-0076,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0077,7,0.5161,311.89
2025-08-01,WH-NORTH,SKU-0078,9,0.0,2039.25
2025-08-01,WH-NORTH,SKU-0079,1,0.0,122.64
2025-08-01,WH-NORTH,SKU-0080,7,0.7742,847.92
2025-08-01,WH-NORTH,SKU-0081,6,0.871,130.75
2025-08-01,WH-NORTH,SKU-0082,4,0.0,410.74
2025-08-01,WH-NORTH,SKU-0083,24,3.7097,1958.62
2025-08-01,WH-NORTH,SKU-0084,22,1.3548,3750.03
2025-08-01,WH-NORTH,SKU-0085,16,0.5161,3845.07
2025-08-01,WH-NORTH,SKU-0086,3,0.0,192.34
2025-08-01,WH-NORTH,SKU-0087,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0088,42,1.3548,4509.12
2025-08-01,WH-NORTH,SKU-0089,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0090,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0091,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0092,16,0.3871,1449.62
2025-08-01,WH-NORTH,SKU-0093,4,0.3548,636.75
2025-08-01,WH-NORTH,SKU-0094,24,1.4194,866.18
2025-08-01,WH-NORTH,SKU-0095,3,0.9032,217.57
2025-08-01,WH-NORTH,SKU-0096,21,1.0323,247.05
2025-08-01,WH-NORTH,SKU-0097,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0098,11,1.0968,1551.22
2025-08-01,WH-NORTH,SKU-0099,33,1.4839,6369.38
2025-08-01,WH-NORTH,SKU-0100,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0101,8,0.6452,1775.62
2025-08-01,WH-NORTH,SKU-0102,0,0.5484,0.0
2025-08-01,WH-NORTH,SKU-0103,3,0.0,612.6
2025-08-01,WH-NORTH,SKU-0104,36,1.3226,2784.47
2025-08-01,WH-NORTH,SKU-0105,28,0.7097,6362.97
2025-08-01,WH-NORTH,SKU-0106,4,0.0,678.9
2025-08-01,WH-NORTH,SKU-0107,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0108,15,2.3226,2065.88
2025-08-01,WH-NORTH,SKU-0109,1,0.0,152.0
2025-08-01,WH-NORTH,SKU-0110,6,0.0,546.61
2025-08-01,WH-NORTH,SKU-0111,40,2.0323,7802.08
2025-08-01,WH-NORTH,SKU-0112,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0113,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0114,0,0.0,0.0
2025-08-01,WH-NORTH,SKU-0115,7,1.3871,1200.66
2025-08-01,WH-NORTH,SKU-0116,26,1.6774,3868.58
2025-08-01,WH-NORTH,SKU-0117,1,0.0,230.36
2025-08-01,WH-NORTH,SKU-0118,15,0.6774,1499.19
2025-08-01,WH-NORTH,SKU-0119,12,2.1613,1536.94
2025-08-01,WH-NORTH,SKU-0120,8,1.0968,575.39
2025-08-01,WH-CENTRAL,SKU-0001,7,1.5806,926.66
2025-08-01,WH-CENTRAL,SKU-0002,10,0.0,802.62
2025-08-01,WH-CENTRAL,SKU-0003,5,0.6129,816.12
2025-08-01,WH-CENTRAL,SKU-0004,32,1.5161,4195.14
2025-08-01,WH-CENTRAL,SKU-0005,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0006,8,1.4839,1030.83
2025-08-01,WH-CENTRAL,SKU-0007,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0008,21,1.0323,128.9
2025-08-01,WH-CENTRAL,SKU-0009,29,1.3548,2115.93
2025-08-01,WH-CENTRAL,SKU-0010,37,1.4516,447.9
2025-08-01,WH-CENTRAL,SKU-0011,14,1.2258,2302.68
2025-08-01,WH-CENTRAL,SKU-0012,24,1.3871,1161.47
2025-08-01,WH-CENTRAL,SKU-0013,16,0.3548,1280.05
2025-08-01,WH-CENTRAL,SKU-0014,22,1.0968,4510.03
2025-08-01,WH-CENTRAL,SKU-0015,44,2.4516,4354.79
2025-08-01,WH-CENTRAL,SKU-0016,46,1.5806,8283.22
2025-08-01,WH-CENTRAL,SKU-0017,25,2.4194,329.86
2025-08-01,WH-CENTRAL,SKU-0018,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0019,42,1.4516,5429.42
2025-08-01,WH-CENTRAL,SKU-0020,41,2.1613,9529.4
2025-08-01,WH-CENTRAL,SKU-0021,15,0.4516,3278.3
2025-08-01,WH-CENTRAL,SKU-0022,21,1.6774,3523.1
2025-08-01,WH-CENTRAL,SKU-0023,7,1.129,1282.59
2025-08-01,WH-CENTRAL,SKU-0024,20,2.0,4460.39
2025-08-01,WH-CENTRAL,SKU-0025,1,0.2903,66.45
2025-08-01,WH-CENTRAL,SKU-0026,34,1.8065,7688.32
2025-08-01,WH-CENTRAL,SKU-0027,52,2.0968,1388.53
2025-08-01,WH-CENTRAL,SKU-0028,23,1.2581,3649.02
2025-08-01,WH-CENTRAL,SKU-0029,32,1.1935,5803.07
2025-08-01,WH-CENTRAL,SKU-0030,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0031,33,1.4194,7750.23
2025-08-01,WH-CENTRAL,SKU-0032,12,0.7419,2106.72
2025-08-01,WH-CENTRAL,SKU-0033,18,0.9032,2630.03
2025-08-01,WH-CENTRAL,SKU-0034,21,2.1613,4973.89
2025-08-01,WH-CENTRAL,SKU-0035,17,0.4516,2802.76
2025-08-01,WH-CENTRAL,SKU-0036,33,1.3548,8119.22
2025-08-01,WH-CENTRAL,SKU-0037,2,0.0645,71.78
2025-08-01,WH-CENTRAL,SKU-0038,0,0.5484,0.0
2025-08-01,WH-CENTRAL,SKU-0039,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0040,18,0.6452,3678.54
2025-08-01,WH-CENTRAL,SKU-0041,14,2.0645,160.16
2025-08-01,WH-CENTRAL,SKU-0042,28,1.3226,2307.38
2025-08-01,WH-CENTRAL,SKU-0043,0,0.3226,0.0
2025-08-01,WH-CENTRAL,SKU-0044,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0045,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0046,8,0.6774,635.23
2025-08-01,WH-CENTRAL,SKU-0047,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0048,8,0.0,524.96
2025-08-01,WH-CENTRAL,SKU-0049,39,1.4516,4633.41
2025-08-01,WH-CENTRAL,SKU-0050,4,0.0,611.01
2025-08-01,WH-CENTRAL,SKU-0051,22,0.7742,3245.7
2025-08-01,WH-CENTRAL,SKU-0052,3,0.5806,35.39
2025-08-01,WH-CENTRAL,SKU-0053,25,1.3226,6094.69
2025-08-01,WH-CENTRAL,SKU-0054,16,0.4516,3603.78
2025-08-01,WH-CENTRAL,SKU-0055,19,2.871,870.28
2025-08-01,WH-CENTRAL,SKU-0056,15,1.9355,2217.19
2025-08-01,WH-CENTRAL,SKU-0057,56,2.5484,3711.4
2025-08-01,WH-CENTRAL,SKU-0058,0,0.6452,0.0
2025-08-01,WH-CENTRAL,SKU-0059,26,1.2258,6224.22
2025-08-01,WH-CENTRAL,SKU-0060,62,2.0,2319.48
2025-08-01,WH-CENTRAL,SKU-0061,6,0.8387,488.2
2025-08-01,WH-CENTRAL,SKU-0062,60,2.2581,1898.49
2025-08-01,WH-CENTRAL,SKU-0063,13,1.0968,977.83
2025-08-01,WH-CENTRAL,SKU-0064,9,0.7419,2150.73
2025-08-01,WH-CENTRAL,SKU-0065,22,1.1935,1989.72
2025-08-01,WH-CENTRAL,SKU-0066,30,1.4194,2736.53
2025-08-01,WH-CENTRAL,SKU-0067,55,1.871,6825.91
2025-08-01,WH-CENTRAL,SKU-0068,6,0.6774,1208.62
2025-08-01,WH-CENTRAL,SKU-0069,2,0.0,75.46
2025-08-01,WH-CENTRAL,SKU-0070,10,1.2581,1703.52
2025-08-01,WH-CENTRAL,SKU-0071,14,0.5161,1273.04
2025-08-01,WH-CENTRAL,SKU-0072,20,0.6452,335.72
2025-08-01,WH-CENTRAL,SKU-0073,70,2.6129,2511.74
2025-08-01,WH-CENTRAL,SKU-0074,5,0.9355,393.47
2025-08-01,WH-CENTRAL,SKU-0075,26,0.6452,6371.51
2025-08-01,WH-CENTRAL,SKU-0076,16,0.6774,3019.9
2025-08-01,WH-CENTRAL,SKU-0077,0,0.5806,0.0
2025-08-01,WH-CENTRAL,SKU-0078,19,0.7419,4305.09
2025-08-01,WH-CENTRAL,SKU-0079,62,2.871,7603.96
2025-08-01,WH-CENTRAL,SKU-0080,0,0.9032,0.0
2025-08-01,WH-CENTRAL,SKU-0081,28,1.8387,610.15
2025-08-01,WH-CENTRAL,SKU-0082,55,2.6774,5647.68
2025-08-01,WH-CENTRAL,SKU-0083,55,2.871,4488.49
2025-08-01,WH-CENTRAL,SKU-0084,5,0.4839,852.28
2025-08-01,WH-CENTRAL,SKU-0085,16,1.4516,3845.07
2025-08-01,WH-CENTRAL,SKU-0086,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0087,77,2.9355,4004.62
2025-08-01,WH-CENTRAL,SKU-0088,18,1.0323,1932.48
2025-08-01,WH-CENTRAL,SKU-0089,24,0.8065,3109.13
2025-08-01,WH-CENTRAL,SKU-0090,6,0.0,1079.36
2025-08-01,WH-CENTRAL,SKU-0091,0,1.8065,0.0
2025-08-01,WH-CENTRAL,SKU-0092,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0093,15,2.129,2387.8
2025-08-01,WH-CENTRAL,SKU-0094,18,0.7742,649.64
2025-08-01,WH-CENTRAL,SKU-0095,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0096,1,0.3226,11.76
2025-08-01,WH-CENTRAL,SKU-0097,38,1.6774,5062.4
2025-08-01,WH-CENTRAL,SKU-0098,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0099,11,2.4839,2123.13
2025-08-01,WH-CENTRAL,SKU-0100,2,0.0,103.44
2025-08-01,WH-CENTRAL,SKU-0101,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0102,46,2.4194,3012.72
2025-08-01,WH-CENTRAL,SKU-0103,12,2.5484,2450.38
2025-08-01,WH-CENTRAL,SKU-0104,0,2.0,0.0
2025-08-01,WH-CENTRAL,SKU-0105,5,0.0645,1136.25
2025-08-01,WH-CENTRAL,SKU-0106,0,0.0,0.0
2025-08-01,WH-CENTRAL,SKU-0107,0,0.5484,0.0
2025-08-01,WH-CENTRAL,SKU-0108,8,0.1613,1101.8
2025-08-01,WH-CENTRAL,SKU-0109,25,1.5806,3799.95
2025-08-01,WH-CENTRAL,SKU-0110,8,0.0968,728.82
2025-08-01,WH-CENTRAL,SKU-0111,13,1.3548,2535.68
2025-08-01,WH-CENTRAL,SKU-0112,12,0.4516,1768.47
2025-08-01,WH-CENTRAL,SKU-0113,12,0.7097,1340.46
2025-08-01,WH-CENTRAL,SKU-0114,0,0.0968,0.0
2025-08-01,WH-CENTRAL,SKU-0115,30,2.5806,5145.69
2025-08-01,WH-CENTRAL,SKU-0116,62,2.3226,9225.07
2025-08-01,WH-CENTRAL,SKU-0117,17,0.5484,3916.06
2025-08-01,WH-CENTRAL,SKU-0118,3,1.129,299.84
2025-08-01,WH-CENTRAL,SKU-0119,3,1.0645,384.24
2025-08-01,WH-CENTRAL,SKU-0120,23,0.7742,1654.24
2025-08-01,WH-SOUTH,SKU-0001,32,1.4194,4236.14
2025-08-01,WH-SOUTH,SKU-0002,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0003,1,0.0,163.22
2025-08-01,WH-SOUTH,SKU-0004,32,3.1613,4195.14
2025-08-01,WH-SOUTH,SKU-0005,5,0.0,1019.54
2025-08-01,WH-SOUTH,SKU-0006,1,0.7097,128.85
2025-08-01,WH-SOUTH,SKU-0007,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0008,24,0.0,147.31
2025-08-01,WH-SOUTH,SKU-0009,18,0.0323,1313.33
2025-08-01,WH-SOUTH,SKU-0010,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0011,18,0.7097,2960.6
2025-08-01,WH-SOUTH,SKU-0012,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0013,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0014,16,0.8387,3280.02
2025-08-01,WH-SOUTH,SKU-0015,30,1.0323,2969.18
2025-08-01,WH-SOUTH,SKU-0016,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0017,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0018,45,1.8387,1248.39
2025-08-01,WH-SOUTH,SKU-0019,1,0.0323,129.27
2025-08-01,WH-SOUTH,SKU-0020,2,0.0,464.85
2025-08-01,WH-SOUTH,SKU-0021,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0022,7,0.0,1174.37
2025-08-01,WH-SOUTH,SKU-0023,9,0.0,1649.04
2025-08-01,WH-SOUTH,SKU-0024,51,2.4516,11373.99
2025-08-01,WH-SOUTH,SKU-0025,27,0.4516,1794.03
2025-08-01,WH-SOUTH,SKU-0026,20,1.2903,4522.54
2025-08-01,WH-SOUTH,SKU-0027,2,1.3548,53.41
2025-08-01,WH-SOUTH,SKU-0028,27,1.3226,4283.63
2025-08-01,WH-SOUTH,SKU-0029,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0030,20,0.871,1077.89
2025-08-01,WH-SOUTH,SKU-0031,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0032,20,0.7742,3511.2
2025-08-01,WH-SOUTH,SKU-0033,8,0.0,1168.9
2025-08-01,WH-SOUTH,SKU-0034,4,0.0,947.41
2025-08-01,WH-SOUTH,SKU-0035,11,0.6774,1813.55
2025-08-01,WH-SOUTH,SKU-0036,29,1.8387,7135.07
2025-08-01,WH-SOUTH,SKU-0037,21,1.7097,753.64
2025-08-01,WH-SOUTH,SKU-0038,50,2.1935,3907.48
2025-08-01,WH-SOUTH,SKU-0039,2,0.871,52.65
2025-08-01,WH-SOUTH,SKU-0040,3,0.0,613.09
2025-08-01,WH-SOUTH,SKU-0041,4,0.3871,45.76
2025-08-01,WH-SOUTH,SKU-0042,10,0.0,824.07
2025-08-01,WH-SOUTH,SKU-0043,38,3.1613,6528.95
2025-08-01,WH-SOUTH,SKU-0044,8,2.0,1374.87
2025-08-01,WH-SOUTH,SKU-0045,8,0.9355,1804.04
2025-08-01,WH-SOUTH,SKU-0046,10,0.4839,794.04
2025-08-01,WH-SOUTH,SKU-0047,58,2.4194,11226.57
2025-08-01,WH-SOUTH,SKU-0048,22,1.4194,1443.65
2025-08-01,WH-SOUTH,SKU-0049,5,0.7419,594.03
2025-08-01,WH-SOUTH,SKU-0050,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0051,5,0.0,737.66
2025-08-01,WH-SOUTH,SKU-0052,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0053,22,1.2258,5363.33
2025-08-01,WH-SOUTH,SKU-0054,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0055,6,0.871,274.82
2025-08-01,WH-SOUTH,SKU-0056,8,0.0,1182.5
2025-08-01,WH-SOUTH,SKU-0057,21,1.7097,1391.78
2025-08-01,WH-SOUTH,SKU-0058,25,0.9677,4368.93
2025-08-01,WH-SOUTH,SKU-0059,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0060,6,0.0645,224.47
2025-08-01,WH-SOUTH,SKU-0061,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0062,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0063,33,0.9355,2482.19
2025-08-01,WH-SOUTH,SKU-0064,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0065,3,0.1613,271.33
2025-08-01,WH-SOUTH,SKU-0066,27,3.7419,2462.87
2025-08-01,WH-SOUTH,SKU-0067,11,1.4516,1365.18
2025-08-01,WH-SOUTH,SKU-0068,36,2.1935,7251.75
2025-08-01,WH-SOUTH,SKU-0069,0,0.1613,0.0
2025-08-01,WH-SOUTH,SKU-0070,1,0.0,170.35
2025-08-01,WH-SOUTH,SKU-0071,0,0.1613,0.0
2025-08-01,WH-SOUTH,SKU-0072,42,2.2258,705.01
2025-08-01,WH-SOUTH,SKU-0073,11,0.9355,394.7
2025-08-01,WH-SOUTH,SKU-0074,1,0.0,78.69
2025-08-01,WH-SOUTH,SKU-0075,2,0.0,490.12
2025-08-01,WH-SOUTH,SKU-0076,4,0.0,754.97
2025-08-01,WH-SOUTH,SKU-0077,15,0.2258,668.33
2025-08-01,WH-SOUTH,SKU-0078,10,0.0,2265.84
2025-08-01,WH-SOUTH,SKU-0079,10,0.129,1226.45
2025-08-01,WH-SOUTH,SKU-0080,18,1.0645,2180.38
2025-08-01,WH-SOUTH,SKU-0081,4,0.0,87.16
2025-08-01,WH-SOUTH,SKU-0082,13,1.4839,1334.9
2025-08-01,WH-SOUTH,SKU-0083,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0084,4,1.9355,681.82
2025-08-01,WH-SOUTH,SKU-0085,2,0.6129,480.63
2025-08-01,WH-SOUTH,SKU-0086,0,0.0323,0.0
2025-08-01,WH-SOUTH,SKU-0087,42,1.6452,2184.34
2025-08-01,WH-SOUTH,SKU-0088,21,0.129,2254.56
2025-08-01,WH-SOUTH,SKU-0089,4,0.5484,518.19
2025-08-01,WH-SOUTH,SKU-0090,17,1.4194,3058.2
2025-08-01,WH-SOUTH,SKU-0091,74,2.3226,17821.72
2025-08-01,WH-SOUTH,SKU-0092,5,0.0,453.01
2025-08-01,WH-SOUTH,SKU-0093,51,2.3548,8118.51
2025-08-01,WH-SOUTH,SKU-0094,7,0.0968,252.64
2025-08-01,WH-SOUTH,SKU-0095,0,0.2581,0.0
2025-08-01,WH-SOUTH,SKU-0096,17,1.2903,200.0
2025-08-01,WH-SOUTH,SKU-0097,5,0.6452,666.11
2025-08-01,WH-SOUTH,SKU-0098,23,0.7742,3243.46
2025-08-01,WH-SOUTH,SKU-0099,0,1.3871,0.0
2025-08-01,WH-SOUTH,SKU-0100,29,1.1613,1499.94
2025-08-01,WH-SOUTH,SKU-0101,0,0.7419,0.0
2025-08-01,WH-SOUTH,SKU-0102,14,1.0,916.92
2025-08-01,WH-SOUTH,SKU-0103,22,1.7742,4492.37
2025-08-01,WH-SOUTH,SKU-0104,19,1.3226,1469.58
2025-08-01,WH-SOUTH,SKU-0105,0,0.1613,0.0
2025-08-01,WH-SOUTH,SKU-0106,0,0.2903,0.0
2025-08-01,WH-SOUTH,SKU-0107,73,3.0,6736.37
2025-08-01,WH-SOUTH,SKU-0108,7,0.3548,964.08
2025-08-01,WH-SOUTH,SKU-0109,13,0.0,1975.97
2025-08-01,WH-SOUTH,SKU-0110,1,0.0,91.1
2025-08-01,WH-SOUTH,SKU-0111,15,0.0,2925.78
2025-08-01,WH-SOUTH,SKU-0112,6,0.0,884.24
2025-08-01,WH-SOUTH,SKU-0113,11,0.9355,1228.76
2025-08-01,WH-SOUTH,SKU-0114,12,0.7097,1329.77
2025-08-01,WH-SOUTH,SKU-0115,4,0.0,686.09
2025-08-01,WH-SOUTH,SKU-0116,23,1.2903,3422.2
2025-08-01,WH-SOUTH,SKU-0117,0,0.0323,0.0
2025-08-01,WH-SOUTH,SKU-0118,0,0.0,0.0
2025-08-01,WH-SOUTH,SKU-0119,18,0.7742,2305.41
2025-08-01,WH-SOUTH,SKU-0120,26,1.2581,1870.01
2025-09-01,WH-NORTH,SKU-0001,47,2.2333,6221.84
2025-09-01,WH-NORTH,SKU-0002,23,1.2667,1846.01
2025-09-01,WH-NORTH,SKU-0003,3,0.5667,489.67
2025-09-01,WH-NORTH,SKU-0004,1,0.0,131.1
2025-09-01,WH-NORTH,SKU-0005,11,0.0,2242.98
2025-09-01,WH-NORTH,SKU-0006,25,0.6667,3221.35
2025-09-01,WH-NORTH,SKU-0007,0,1.8,0.0
2025-09-01,WH-NORTH,SKU-0008,44,1.6,270.07
2025-09-01,WH-NORTH,SKU-0009,20,1.4667,1459.26
2025-09-01,WH-NORTH,SKU-0010,7,1.1333,84.74
2025-09-01,WH-NORTH,SKU-0011,14,0.0,2302.68
2025-09-01,WH-NORTH,SKU-0012,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0013,0,1.0,0.0
2025-09-01,WH-NORTH,SKU-0014,41,1.6667,8405.06
2025-09-01,WH-NORTH,SKU-0015,13,2.0667,1286.64
2025-09-01,WH-NORTH,SKU-0016,3,0.4667,540.21
2025-09-01,WH-NORTH,SKU-0017,2,1.5,26.39
2025-09-01,WH-NORTH,SKU-0018,26,2.1667,721.29
2025-09-01,WH-NORTH,SKU-0019,9,0.5333,1163.45
2025-09-01,WH-NORTH,SKU-0020,34,2.1,7902.43
2025-09-01,WH-NORTH,SKU-0021,12,1.6333,2622.64
2025-09-01,WH-NORTH,SKU-0022,5,1.3,838.83
2025-09-01,WH-NORTH,SKU-0023,40,1.7667,7329.08
2025-09-01,WH-NORTH,SKU-0024,6,0.1667,1338.12
2025-09-01,WH-NORTH,SKU-0025,12,2.7667,797.35
2025-09-01,WH-NORTH,SKU-0026,18,2.2333,4070.29
2025-09-01,WH-NORTH,SKU-0027,0,0.9,0.0
2025-09-01,WH-NORTH,SKU-0028,19,1.2333,3014.41
2025-09-01,WH-NORTH,SKU-0029,34,1.0667,6165.76
2025-09-01,WH-NORTH,SKU-0030,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0031,10,0.2667,2348.56
2025-09-01,WH-NORTH,SKU-0032,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0033,8,0.0333,1168.9
2025-09-01,WH-NORTH,SKU-0034,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0035,5,0.1,824.34
2025-09-01,WH-NORTH,SKU-0036,14,0.9667,3444.52
2025-09-01,WH-NORTH,SKU-0037,19,1.1667,681.86
2025-09-01,WH-NORTH,SKU-0038,20,0.7667,1562.99
2025-09-01,WH-NORTH,SKU-0039,24,1.5333,631.75
2025-09-01,WH-NORTH,SKU-0040,39,1.3,7970.18
2025-09-01,WH-NORTH,SKU-0041,0,1.5667,0.0
2025-09-01,WH-NORTH,SKU-0042,4,1.0667,329.63
2025-09-01,WH-NORTH,SKU-0043,23,0.6,3951.73
2025-09-01,WH-NORTH,SKU-0044,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0045,11,2.6333,2480.56
2025-09-01,WH-NORTH,SKU-0046,28,1.8667,2223.3
2025-09-01,WH-NORTH,SKU-0047,0,0.6333,0.0
2025-09-01,WH-NORTH,SKU-0048,61,2.9,4002.85
2025-09-01,WH-NORTH,SKU-0049,27,1.4,3207.75
2025-09-01,WH-NORTH,SKU-0050,15,1.6667,2291.27
2025-09-01,WH-NORTH,SKU-0051,52,1.8333,7671.66
2025-09-01,WH-NORTH,SKU-0052,137,6.2667,1616.26
2025-09-01,WH-NORTH,SKU-0053,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0054,4,0.0,900.94
2025-09-01,WH-NORTH,SKU-0055,9,0.4333,412.24
2025-09-01,WH-NORTH,SKU-0056,2,0.5,295.62
2025-09-01,WH-NORTH,SKU-0057,54,2.0667,3578.85
2025-09-01,WH-NORTH,SKU-0058,8,0.0,1398.06
2025-09-01,WH-NORTH,SKU-0059,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0060,10,0.7667,374.11
2025-09-01,WH-NORTH,SKU-0061,0,2.1333,0.0
2025-09-01,WH-NORTH,SKU-0062,28,1.1,885.96
2025-09-01,WH-NORTH,SKU-0063,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0064,15,0.6667,3584.54
2025-09-01,WH-NORTH,SKU-0065,4,0.5,361.77
2025-09-01,WH-NORTH,SKU-0066,5,0.0,456.09
2025-09-01,WH-NORTH,SKU-0067,20,3.4667,2482.15
2025-09-01,WH-NORTH,SKU-0068,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0069,30,1.5,1131.9
2025-09-01,WH-NORTH,SKU-0070,29,1.1,4940.19
2025-09-01,WH-NORTH,SKU-0071,9,1.2333,818.38
2025-09-01,WH-NORTH,SKU-0072,6,0.5667,100.72
2025-09-01,WH-NORTH,SKU-0073,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0074,2,0.0,157.39
2025-09-01,WH-NORTH,SKU-0075,14,0.5667,3430.81
2025-09-01,WH-NORTH,SKU-0076,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0077,15,0.1,668.33
2025-09-01,WH-NORTH,SKU-0078,18,0.0,4078.5
2025-09-01,WH-NORTH,SKU-0079,21,1.3667,2575.53
2025-09-01,WH-NORTH,SKU-0080,17,1.0333,2059.24
2025-09-01,WH-NORTH,SKU-0081,15,1.2667,326.87
2025-09-01,WH-NORTH,SKU-0082,30,1.8333,3080.55
2025-09-01,WH-NORTH,SKU-0083,62,4.1667,5059.76
2025-09-01,WH-NORTH,SKU-0084,21,0.6,3579.58
2025-09-01,WH-NORTH,SKU-0085,4,0.0667,961.27
2025-09-01,WH-NORTH,SKU-0086,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0087,11,0.1,572.09
2025-09-01,WH-NORTH,SKU-0088,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0089,0,0.0,0.0
2025-09-01,WH-NORTH,SKU-0090,18,1.1,3238.09
2025-09-01,WH-NORTH,SKU-0091,20,1.3667,4816.68
2025-09-01,WH-NORTH,SKU-0092,50,2.1333,4530.08
2025-09-01,WH-NORTH,SKU-0093,52,2.3667,8277.7
2025-09-01,WH-NORTH,SKU-0094,42,1.6,1515.82
2025-09-01,WH-NORTH,SKU-0095,13,0.2667,942.8
2025-09-01,WH-NORTH,SKU-0096,3,1.2333,35.29
2025-09-01,WH-NORTH,SKU-0097,6,0.1333,799.33
