order_line_id,order_id,customer_id,warehouse,order_date,promised_date,sku,supplier_id,units_ordered,units_shipped,unit_price,unit_weight_kg,revenue
OL0002772,O001126,C0104,WH-NORTH,2025-10-09,2025-10-14,SKU-0004,SUP005,1,1,238.36,5.13,238.36
OL0002773,O001126,C0104,WH-NORTH,2025-10-09,2025-10-14,SKU-0042,SUP008,17,17,149.83,4.69,2547.11
OL0002774,O001127,C0163,WH-CENTRAL,2025-01-02,2025-01-09,SKU-0052,SUP016,26,26,21.45,2.83,557.7
OL0002775,O001127,C0163,WH-CENTRAL,2025-01-02,2025-01-09,SKU-0026,SUP012,42,42,411.14,7.45,17267.88
OL0002776,O001127,C0163,WH-CENTRAL,2025-01-02,2025-01-09,SKU-0053,SUP016,32,32,443.25,19.99,14184.0
OL0002777,O001128,C0066,WH-NORTH,2025-07-19,2025-07-22,SKU-0096,SUP007,25,25,21.39,22.38,534.75
OL0002778,O001128,C0066,WH-NORTH,2025-07-19,2025-07-22,SKU-0049,SUP002,16,16,216.01,3.12,3456.16
OL0002779,O001128,C0066,WH-NORTH,2025-07-19,2025-07-22,SKU-0063,SUP018,27,20,136.76,21.33,2735.2
OL0002780,O001129,C0135,WH-NORTH,2025-11-03,2025-11-06,SKU-0076,SUP009,7,7,343.17,5.77,2402.19
OL0002781,O001130,C0028,WH-NORTH,2025-10-05,2025-10-08,SKU-0093,SUP002,26,26,289.43,8.06,7525.18
OL0002782,O001130,C0028,WH-NORTH,2025-10-05,2025-10-08,SKU-0100,SUP015,14,14,94.04,10.94,1316.56
OL0002783,O001131,C0043,WH-NORTH,2025-07-27,2025-08-01,SKU-0103,SUP011,16,16,371.27,9.15,5940.32
OL0002784,O001131,C0043,WH-NORTH,2025-07-27,2025-08-01,SKU-0057,SUP004,31,31,120.5,5.93,3735.5
OL0002785,O001131,C0043,WH-NORTH,2025-07-27,2025-08-01,SKU-0010,SUP006,38,28,22.01,13.05,616.28
OL0002786,O001132,C0094,WH-SOUTH,2025-11-06,2025-11-13,SKU-0055,SUP014,43,43,83.28,21.74,3581.04
OL0002787,O001132,C0094,WH-SOUTH,2025-11-06,2025-11-13,SKU-0090,SUP001,34,34,327.08,13.16,11120.72
OL0002788,O001132,C0094,WH-SOUTH,2025-11-06,2025-11-13,SKU-0024,SUP003,36,36,405.49,2.76,14597.64
OL0002789,O001132,C0094,WH-SOUTH,2025-11-06,2025-11-13,SKU-0014,SUP007,39,39,372.73,9.03,14536.47
OL0002790,O001133,C0022,WH-CENTRAL,2025-05-07,2025-05-09,SKU-0118,SUP001,11,11,181.72,10.35,1998.92
OL0002791,O001133,C0022,WH-CENTRAL,2025-05-07,2025-05-09,SKU-0007,SUP010,35,35,400.43,0.7,14015.05
OL0002792,O001134,C0064,WH-SOUTH,2025-02-18,2025-02-23,SKU-0071,SUP016,7,7,165.33,23.96,1157.31
OL0002793,O001134,C0064,WH-SOUTH,2025-02-18,2025-02-23,SKU-0076,SUP009,19,19,343.17,5.77,6520.23
OL0002794,O001135,C0040,WH-SOUTH,2025-10-31,2025-11-05,SKU-0046,SUP010,29,29,144.37,23.41,4186.73
OL0002795,O001135,C0040,WH-SOUTH,2025-10-31,2025-11-05,SKU-0023,SUP015,28,28,333.14,5.79,9327.92
OL0002796,O001136,C0111,WH-CENTRAL,2025-08-05,2025-08-12,SKU-0025,SUP009,9,6,120.81,8.77,724.86
OL0002797,O001136,C0111,WH-CENTRAL,2025-08-05,2025-08-12,SKU-0075,SUP016,20,20,445.56,0.78,8911.2
OL0002798,O001136,C0111,WH-CENTRAL,2025-08-05,2025-08-12,SKU-0034,SUP012,28,28,430.64,11.86,12057.92
OL0002799,O001136,C0111,WH-CENTRAL,2025-08-05,2025-08-12,SKU-0006,SUP009,4,4,234.28,2.96,937.12
OL0002800,O001137,C0125,WH-CENTRAL,2025-10-11,2025-10-16,SKU-0069,SUP001,27,27,68.6,10.78,1852.2
OL0002801,O001137,C0125,WH-CENTRAL,2025-10-11,2025-10-16,SKU-0111,SUP011,33,33,354.64,14.5,11703.12
OL0002802,O001137,C0125,WH-CENTRAL,2025-10-11,2025-10-16,SKU-0020,SUP007,40,40,422.59,3.67,16903.6
OL0002803,O001138,C0172,WH-NORTH,2025-06-05,2025-06-08,SKU-0015,SUP018,14,14,179.95,2.86,2519.3
OL0002804,O001138,C0172,WH-NORTH,2025-06-05,2025-06-08,SKU-0028,SUP007,28,28,288.46,8.09,8076.88
OL0002805,O001138,C0172,WH-NORTH,2025-06-05,2025-06-08,SKU-0037,SUP008,4,4,65.25,11.65,261.0
OL0002806,O001139,C0041,WH-CENTRAL,2025-12-17,2025-12-20,SKU-0008,SUP019,18,18,11.16,10.99,200.88
OL0002807,O001140,C0161,WH-NORTH,2025-05-08,2025-05-15,SKU-0053,SUP016,36,36,443.25,19.99,15957.0
OL0002808,O001140,C0161,WH-NORTH,2025-05-08,2025-05-15,SKU-0031,SUP015,3,3,427.01,4.27,1281.03
OL0002809,O001140,C0161,WH-NORTH,2025-05-08,2025-05-15,SKU-0075,SUP016,32,32,445.56,0.78,14257.92
OL0002810,O001140,C0161,WH-NORTH,2025-05-08,2025-05-15,SKU-0039,SUP009,41,41,47.86,2.08,1962.26
OL0002811,O001141,C0058,WH-SOUTH,2025-07-19,2025-07-24,SKU-0019,SUP007,23,23,235.04,9.89,5405.92
OL0002812,O001141,C0058,WH-SOUTH,2025-07-19,2025-07-24,SKU-0006,SUP009,43,43,234.28,2.96,10074.04
OL0002813,O001141,C0058,WH-SOUTH,2025-07-19,2025-07-24,SKU-0089,SUP005,3,3,235.54,23.14,706.62
OL0002814,O001141,C0058,WH-SOUTH,2025-07-19,2025-07-24,SKU-0116,SUP018,7,5,270.53,19.96,1352.65
OL0002815,O001142,C0020,WH-SOUTH,2025-06-17,2025-06-19,SKU-0046,SUP010,41,41,144.37,23.41,5919.17
OL0002816,O001142,C0020,WH-SOUTH,2025-06-17,2025-06-19,SKU-0012,SUP018,6,6,87.99,20.68,527.94
OL0002817,O001142,C0020,WH-SOUTH,2025-06-17,2025-06-19,SKU-0023,SUP015,43,43,333.14,5.79,14325.02
OL0002818,O001143,C0119,WH-NORTH,2025-05-27,2025-05-30,SKU-0021,SUP012,26,26,397.37,23.95,10331.62
OL0002819,O001143,C0119,WH-NORTH,2025-05-27,2025-05-30,SKU-0043,SUP008,33,33,312.39,22.89,10308.87
OL0002820,O001143,C0119,WH-NORTH,2025-05-27,2025-05-30,SKU-0070,SUP004,43,43,309.73,10.84,13318.39
OL0002821,O001143,C0119,WH-NORTH,2025-05-27,2025-05-30,SKU-0051,SUP013,36,36,268.24,8.5,9656.64
OL0002822,O001144,C0147,WH-NORTH,2025-06-19,2025-06-22,SKU-0108,SUP008,3,3,250.41,2.45,751.23
OL0002823,O001145,C0089,WH-SOUTH,2025-10-10,2025-10-15,SKU-0036,SUP003,21,21,447.34,17.87,9394.14
OL0002824,O001145,C0089,WH-SOUTH,2025-10-10,2025-10-15,SKU-0041,SUP008,10,10,20.8,7.21,208.0
OL0002825,O001145,C0089,WH-SOUTH,2025-10-10,2025-10-15,SKU-0035,SUP006,19,19,299.76,18.14,5695.44
OL0002826,O001145,C0089,WH-SOUTH,2025-10-10,2025-10-15,SKU-0070,SUP004,40,40,309.73,10.84,12389.2
OL0002827,O001146,C0043,WH-NORTH,2025-10-01,2025-10-06,SKU-0109,SUP019,29,29,276.36,20.41,8014.44
OL0002828,O001147,C0079,WH-NORTH,2025-08-10,2025-08-15,SKU-0096,SUP007,32,32,21.39,22.38,684.48
OL0002829,O001147,C0079,WH-NORTH,2025-08-10,2025-08-15,SKU-0037,SUP008,1,1,65.25,11.65,65.25
OL0002830,O001147,C0079,WH-NORTH,2025-08-10,2025-08-15,SKU-0065,SUP016,33,33,164.44,20.43,5426.52
OL0002831,O001148,C0024,WH-NORTH,2025-03-11,2025-03-16,SKU-0033,SUP009,15,15,265.66,7.98,3984.9
OL0002832,O001149,C0051,WH-SOUTH,2025-05-28,2025-05-31,SKU-0042,SUP008,6,6,149.83,4.69,898.98
OL0002833,O001149,C0051,WH-SOUTH,2025-05-28,2025-05-31,SKU-0053,SUP016,23,23,443.25,19.99,10194.75
OL0002834,O001150,C0032,WH-NORTH,2025-06-29,2025-07-04,SKU-0047,SUP005,17,17,351.93,4.73,5982.81
OL0002835,O001151,C0118,WH-NORTH,2025-10-22,2025-10-27,SKU-0113,SUP018,41,41,203.1,18.05,8327.1
OL0002836,O001151,C0118,WH-NORTH,2025-10-22,2025-10-27,SKU-0003,SUP016,37,37,296.77,6.55,10980.49
OL0002837,O001152,C0083,WH-NORTH,2025-08-23,2025-08-26,SKU-0030,SUP011,31,31,97.99,13.31,3037.69
OL0002838,O001152,C0083,WH-NORTH,2025-08-23,2025-08-26,SKU-0120,SUP003,34,34,130.77,11.56,4446.18
OL0002839,O001152,C0083,WH-NORTH,2025-08-23,2025-08-26,SKU-0083,SUP011,38,38,148.38,10.76,5638.44
OL0002840,O001153,C0146,WH-CENTRAL,2025-04-14,2025-04-17,SKU-0067,SUP010,29,29,225.65,0.48,6543.85
OL0002841,O001154,C0051,WH-NORTH,2025-07-12,2025-07-17,SKU-0071,SUP016,26,26,165.33,23.96,4298.58
OL0002842,O001154,C0051,WH-NORTH,2025-07-12,2025-07-17,SKU-0014,SUP007,37,37,372.73,9.03,13791.01
OL0002843,O001155,C0146,WH-CENTRAL,2025-10-10,2025-10-17,SKU-0101,SUP016,1,1,403.55,17.64,403.55
OL0002844,O001155,C0146,WH-CENTRAL,2025-10-10,2025-10-17,SKU-0027,SUP020,5,5,48.55,7.23,242.75
OL0002845,O001155,C0146,WH-CENTRAL,2025-10-10,2025-10-17,SKU-0008,SUP019,31,31,11.16,10.99,345.96
OL0002846,O001156,C0149,WH-NORTH,2025-02-18,2025-02-23,SKU-0035,SUP006,1,0,299.76,18.14,0.0
OL0002847,O001156,C0149,WH-NORTH,2025-02-18,2025-02-23,SKU-0034,SUP012,35,35,430.64,11.86,15072.4
OL0002848,O001156,C0149,WH-NORTH,2025-02-18,2025-02-23,SKU-0044,SUP003,39,39,312.47,21.05,12186.33
OL0002849,O001156,C0149,WH-NORTH,2025-02-18,2025-02-23,SKU-0089,SUP005,41,41,235.54,23.14,9657.14
OL0002850,O001157,C0166,WH-NORTH,2025-04-23,2025-04-28,SKU-0100,SUP015,19,19,94.04,10.94,1786.76
OL0002851,O001157,C0166,WH-NORTH,2025-04-23,2025-04-28,SKU-0044,SUP003,31,31,312.47,21.05,9686.57
OL0002852,O001157,C0166,WH-NORTH,2025-04-23,2025-04-28,SKU-0071,SUP016,2,2,165.33,23.96,330.66
OL0002853,O001158,C0168,WH-CENTRAL,2025-10-04,2025-10-09,SKU-0109,SUP019,1,1,276.36,20.41,276.36
OL0002854,O001159,C0013,WH-CENTRAL,2025-06-14,2025-06-17,SKU-0016,SUP003,31,31,327.4,10.64,10149.4
OL0002855,O001159,C0013,WH-CENTRAL,2025-06-14,2025-06-17,SKU-0089,SUP005,2,2,235.54,23.14,471.08
OL0002856,O001160,C0143,WH-NORTH,2025-11-04,2025-11-09,SKU-0088,SUP006,11,11,195.2,1.67,2147.2
OL0002857,O001161,C0029,WH-CENTRAL,2025-04-09,2025-04-14,SKU-0032,SUP019,8,8,319.2,7.69,2553.6
OL0002858,O001161,C0029,WH-CENTRAL,2025-04-09,2025-04-14,SKU-0065,SUP016,23,23,164.44,20.43,3782.12
OL0002859,O001161,C0029,WH-CENTRAL,2025-04-09,2025-04-14,SKU-0116,SUP018,29,29,270.53,19.96,7845.37
OL0002860,O001162,C0086,WH-NORTH,2025-01-08,2025-01-13,SKU-0063,SUP018,25,25,136.76,21.33,3419.0
OL0002861,O001162,C0086,WH-NORTH,2025-01-08,2025-01-13,SKU-0026,SUP012,16,7,411.14,7.45,2877.98
OL0002862,O001163,C0052,WH-CENTRAL,2025-03-11,2025-03-16,SKU-0048,SUP010,18,18,119.31,16.64,2147.58
OL0002863,O001163,C0052,WH-CENTRAL,2025-03-11,2025-03-16,SKU-0070,SUP004,24,24,309.73,10.84,7433.52
OL0002864,O001163,C0052,WH-CENTRAL,2025-03-11,2025-03-16,SKU-0077,SUP012,38,38,81.01,11.36,3078.38
OL0002865,O001163,C0052,WH-CENTRAL,2025-03-11,2025-03-16,SKU-0058,SUP010,24,24,317.74,7.06,7625.76
OL0002866,O001164,C0056,WH-CENTRAL,2025-08-24,2025-08-29,SKU-0010,SUP006,43,4,22.01,13.05,88.04
OL0002867,O001164,C0056,WH-CENTRAL,2025-08-24,2025-08-29,SKU-0015,SUP018,6,6,179.95,2.86,1079.7
OL0002868,O001164,C0056,WH-CENTRAL,2025-08-24,2025-08-29,SKU-0033,SUP009,14,14,265.66,7.98,3719.24
OL0002869,O001165,C0153,WH-CENTRAL,2025-10-24,2025-10-31,SKU-0066,SUP004,40,40,165.85,3.38,6634.0
OL0002870,O001166,C0044,WH-CENTRAL,2025-07-11,2025-07-14,SKU-0092,SUP015,37,37,164.73,1.67,6095.01
OL0002871,O001166,C0044,WH-CENTRAL,2025-07-11,2025-07-14,SKU-0019,SUP007,19,19,235.04,9.89,4465.76
OL0002872,O001167,C0107,WH-NORTH,2025-03-13,2025-03-18,SKU-0059,SUP014,36,35,435.26,22.58,15234.1
OL0002873,O001167,C0107,WH-NORTH,2025-03-13,2025-03-18,SKU-0068,SUP007,6,2,366.25,16.19,732.5
OL0002874,O001167,C0107,WH-NORTH,2025-03-13,2025-03-18,SKU-0072,SUP014,18,18,30.52,10.39,549.36
OL0002875,O001168,C0052,WH-NORTH,2025-08-19,2025-08-26,SKU-0070,SUP004,3,3,309.73,10.84,929.19
OL0002876,O001169,C0091,WH-CENTRAL,2025-05-26,2025-06-02,SKU-0050,SUP003,44,44,277.73,21.32,12220.12
OL0002877,O001170,C0019,WH-SOUTH,2025-04-15,2025-04-22,SKU-0070,SUP004,24,24,309.73,10.84,7433.52
OL0002878,O001170,C0019,WH-SOUTH,2025-04-15,2025-04-22,SKU-0047,SUP005,32,32,351.93,4.73,11261.76
OL0002879,O001171,C0095,WH-CENTRAL,2025-10-23,2025-10-28,SKU-0037,SUP008,29,29,65.25,11.65,1892.25
OL0002880,O001172,C0061,WH-CENTRAL,2025-10-12,2025-10-17,SKU-0060,SUP002,29,29,68.02,7.07,1972.58
OL0002881,O001172,C0061,WH-CENTRAL,2025-10-12,2025-10-17,SKU-0067,SUP010,9,9,225.65,0.48,2030.85
OL0002882,O001172,C0061,WH-CENTRAL,2025-10-12,2025-10-17,SKU-0105,SUP013,38,38,413.18,6.38,15700.84
OL0002883,O001173,C0118,WH-SOUTH,2025-03-07,2025-03-10,SKU-0090,SUP001,34,34,327.08,13.16,11120.72
OL0002884,O001174,C0069,WH-CENTRAL,2025-04-10,2025-04-15,SKU-0025,SUP009,4,4,120.81,8.77,483.24
OL0002885,O001175,C0001,WH-CENTRAL,2025-01-27,2025-02-01,SKU-0068,SUP007,3,3,366.25,16.19,1098.75
OL0002886,O001175,C0001,WH-CENTRAL,2025-01-27,2025-02-01,SKU-0042,SUP008,17,17,149.83,4.69,2547.11
OL0002887,O001175,C0001,WH-CENTRAL,2025-01-27,2025-02-01,SKU-0099,SUP001,30,30,350.93,7.93,10527.9
OL0002888,O001176,C0011,WH-CENTRAL,2025-05-25,2025-05-30,SKU-0046,SUP010,16,16,144.37,23.41,2309.92
OL0002889,O001176,C0011,WH-CENTRAL,2025-05-25,2025-05-30,SKU-0079,SUP015,39,16,222.99,5.53,3567.84
OL0002890,O001177,C0097,WH-NORTH,2025-11-02,2025-11-07,SKU-0004,SUP005,27,27,238.36,5.13,6435.72
OL0002891,O001177,C0097,WH-NORTH,2025-11-02,2025-11-07,SKU-0063,SUP018,18,18,136.76,21.33,2461.68
OL0002892,O001178,C0050,WH-NORTH,2025-03-10,2025-03-17,SKU-0004,SUP005,14,14,238.36,5.13,3337.04
OL0002893,O001178,C0050,WH-NORTH,2025-03-10,2025-03-17,SKU-0113,SUP018,3,0,203.1,18.05,0.0
OL0002894,O001178,C0050,WH-NORTH,2025-03-10,2025-03-17,SKU-0050,SUP003,17,17,277.73,21.32,4721.41
OL0002895,O001178,C0050,WH-NORTH,2025-03-10,2025-03-17,SKU-0003,SUP016,6,3,296.77,6.55,890.31
OL0002896,O001179,C0004,WH-NORTH,2025-11-14,2025-11-19,SKU-0060,SUP002,8,8,68.02,7.07,544.16
OL0002897,O001180,C0080,WH-CENTRAL,2025-12-10,2025-12-13,SKU-0012,SUP018,12,12,87.99,20.68,1055.88
OL0002898,O001181,C0145,WH-CENTRAL,2025-03-25,2025-03-30,SKU-0029,SUP017,42,42,329.72,3.26,13848.24
OL0002899,O001182,C0037,WH-SOUTH,2025-04-04,2025-04-07,SKU-0063,SUP018,3,3,136.76,21.33,410.28
OL0002900,O001182,C0037,WH-SOUTH,2025-04-04,2025-04-07,SKU-0073,SUP003,22,22,65.24,7.96,1435.28
OL0002901,O001183,C0023,WH-CENTRAL,2025-11-02,2025-11-04,SKU-0056,SUP013,29,29,268.75,17.59,7793.75
OL0002902,O001183,C0023,WH-CENTRAL,2025-11-02,2025-11-04,SKU-0054,SUP018,19,19,409.52,16.01,7780.88
OL0002903,O001183,C0023,WH-CENTRAL,2025-11-02,2025-11-04,SKU-0114,SUP012,13,13,201.48,4.98,2619.24
OL0002904,O001184,C0004,WH-NORTH,2025-05-27,2025-06-01,SKU-0098,SUP001,33,33,256.4,4.45,8461.2
OL0002905,O001185,C0106,WH-NORTH,2025-02-14,2025-02-19,SKU-0048,SUP010,13,13,119.31,16.64,1551.03
OL0002906,O001185,C0106,WH-NORTH,2025-02-14,2025-02-19,SKU-0076,SUP009,38,38,343.17,5.77,13040.46
OL0002907,O001185,C0106,WH-NORTH,2025-02-14,2025-02-19,SKU-0099,SUP001,42,42,350.93,7.93,14739.06
OL0002908,O001186,C0160,WH-CENTRAL,2025-06-26,2025-07-01,SKU-0117,SUP015,30,30,418.83,24.0,12564.9
OL0002909,O001186,C0160,WH-CENTRAL,2025-06-26,2025-07-01,SKU-0051,SUP013,4,4,268.24,8.5,1072.96
OL0002910,O001187,C0117,WH-NORTH,2025-03-27,2025-03-30,SKU-0062,SUP015,8,8,57.53,17.72,460.24
OL0002911,O001187,C0117,WH-NORTH,2025-03-27,2025-03-30,SKU-0011,SUP003,38,38,299.05,12.71,11363.9
OL0002912,O001188,C0057,WH-SOUTH,2025-02-07,2025-02-09,SKU-0085,SUP002,7,7,436.94,3.52,3058.58
OL0002913,O001188,C0057,WH-SOUTH,2025-02-07,2025-02-09,SKU-0078,SUP011,20,20,411.97,14.46,8239.4
OL0002914,O001188,C0057,WH-SOUTH,2025-02-07,2025-02-09,SKU-0035,SUP006,4,4,299.76,18.14,1199.04
OL0002915,O001188,C0057,WH-SOUTH,2025-02-07,2025-02-09,SKU-0036,SUP003,27,27,447.34,17.87,12078.18
OL0002916,O001189,C0167,WH-SOUTH,2025-09-17,2025-09-22,SKU-0036,SUP003,6,2,447.34,17.87,894.68
OL0002917,O001189,C0167,WH-SOUTH,2025-09-17,2025-09-22,SKU-0047,SUP005,10,3,351.93,4.73,1055.79
OL0002918,O001189,C0167,WH-SOUTH,2025-09-17,2025-09-22,SKU-0014,SUP007,44,44,372.73,9.03,16400.12
OL0002919,O001190,C0015,WH-CENTRAL,2025-07-01,2025-07-06,SKU-0037,SUP008,44,44,65.25,11.65,2871.0
OL0002920,O001190,C0015,WH-CENTRAL,2025-07-01,2025-07-06,SKU-0066,SUP004,4,4,165.85,3.38,663.4
OL0002921,O001190,C0015,WH-CENTRAL,2025-07-01,2025-07-06,SKU-0033,SUP009,3,3,265.66,7.98,796.98
OL0002922,O001190,C0015,WH-CENTRAL,2025-07-01,2025-07-06,SKU-0075,SUP016,17,17,445.56,0.78,7574.52
OL0002923,O001191,C0128,WH-CENTRAL,2025-10-11,2025-10-16,SKU-0046,SUP010,24,24,144.37,23.41,3464.88
OL0002924,O001192,C0099,WH-NORTH,2025-06-13,2025-06-18,SKU-0017,SUP012,42,20,23.99,3.96,479.8
OL0002925,O001193,C0180,WH-CENTRAL,2025-08-19,2025-08-24,SKU-0064,SUP015,23,23,434.49,20.1,9993.27
OL0002926,O001194,C0010,WH-NORTH,2025-09-24,2025-09-27,SKU-0042,SUP008,32,32,149.83,4.69,4794.56
OL0002927,O001194,C0010,WH-NORTH,2025-09-24,2025-09-27,SKU-0041,SUP008,26,26,20.8,7.21,540.8
OL0002928,O001194,C0010,WH-NORTH,2025-09-24,2025-09-27,SKU-0017,SUP012,30,30,23.99,3.96,719.7
OL0002929,O001194,C0010,WH-NORTH,2025-09-24,2025-09-27,SKU-0067,SUP010,36,36,225.65,0.48,8123.4
OL0002930,O001195,C0117,WH-SOUTH,2025-10-14,2025-10-16,SKU-0080,SUP018,33,33,220.24,1.13,7267.92
OL0002931,O001196,C0024,WH-NORTH,2025-07-01,2025-07-06,SKU-0113,SUP018,1,1,203.1,18.05,203.1
OL0002932,O001196,C0024,WH-NORTH,2025-07-01,2025-07-06,SKU-0007,SUP010,27,1,400.43,0.7,400.43
OL0002933,O001197,C0031,WH-CENTRAL,2025-12-24,2025-12-29,SKU-0060,SUP002,30,30,68.02,7.07,2040.6
OL0002934,O001197,C0031,WH-CENTRAL,2025-12-24,2025-12-29,SKU-0018,SUP015,11,11,50.44,18.54,554.84
OL0002935,O001198,C0062,WH-NORTH,2025-07-21,2025-07-26,SKU-0111,SUP011,14,14,354.64,14.5,4964.96
OL0002936,O001199,C0032,WH-CENTRAL,2025-07-23,2025-07-28,SKU-0064,SUP015,25,25,434.49,20.1,10862.25
OL0002937,O001199,C0032,WH-CENTRAL,2025-07-23,2025-07-28,SKU-0077,SUP012,30,30,81.01,11.36,2430.3
OL0002938,O001199,C0032,WH-CENTRAL,2025-07-23,2025-07-28,SKU-0118,SUP001,2,1,181.72,10.35,181.72
OL0002939,O001200,C0101,WH-NORTH,2025-05-22,2025-05-27,SKU-0034,SUP012,40,40,430.64,11.86,17225.6
OL0002940,O001201,C0111,WH-CENTRAL,2025-10-15,2025-10-20,SKU-0049,SUP002,31,31,216.01,3.12,6696.31
OL0002941,O001201,C0111,WH-CENTRAL,2025-10-15,2025-10-20,SKU-0116,SUP018,21,21,270.53,19.96,5681.13
OL0002942,O001201,C0111,WH-CENTRAL,2025-10-15,2025-10-20,SKU-0112,SUP003,26,26,267.95,9.6,6966.7
OL0002943,O001202,C0063,WH-CENTRAL,2025-09-17,2025-09-19,SKU-0047,SUP005,42,42,351.93,4.73,14781.06
OL0002944,O001202,C0063,WH-CENTRAL,2025-09-17,2025-09-19,SKU-0099,SUP001,22,22,350.93,7.93,7720.46
OL0002945,O001203,C0152,WH-SOUTH,2025-09-11,2025-09-16,SKU-0056,SUP013,34,34,268.75,17.59,9137.5
OL0002946,O001203,C0152,WH-SOUTH,2025-09-11,2025-09-16,SKU-0106,SUP001,35,35,308.59,12.89,10800.65
OL0002947,O001203,C0152,WH-SOUTH,2025-09-11,2025-09-16,SKU-0038,SUP018,18,18,142.09,2.41,2557.62
OL0002948,O001204,C0124,WH-SOUTH,2025-02-05,2025-02-08,SKU-0033,SUP009,23,23,265.66,7.98,6110.18
OL0002949,O001204,C0124,WH-SOUTH,2025-02-05,2025-02-08,SKU-0075,SUP016,21,21,445.56,0.78,9356.76
OL0002950,O001204,C0124,WH-SOUTH,2025-02-05,2025-02-08,SKU-0103,SUP011,18,18,371.27,9.15,6682.86
OL0002951,O001205,C0156,WH-NORTH,2025-01-16,2025-01-21,SKU-0070,SUP004,20,20,309.73,10.84,6194.6
OL0002952,O001205,C0156,WH-NORTH,2025-01-16,2025-01-21,SKU-0019,SUP007,19,19,235.04,9.89,4465.76
OL0002953,O001206,C0093,WH-CENTRAL,2025-10-30,2025-11-02,SKU-0036,SUP003,21,6,447.34,17.87,2684.04
OL0002954,O001206,C0093,WH-CENTRAL,2025-10-30,2025-11-02,SKU-0065,SUP016,1,1,164.44,20.43,164.44
OL0002955,O001207,C0153,WH-SOUTH,2025-11-14,2025-11-16,SKU-0007,SUP010,40,40,400.43,0.7,16017.2
OL0002956,O001207,C0153,WH-SOUTH,2025-11-14,2025-11-16,SKU-0057,SUP004,32,15,120.5,5.93,1807.5
OL0002957,O001208,C0141,WH-NORTH,2025-10-03,2025-10-08,SKU-0116,SUP018,1,1,270.53,19.96,270.53
OL0002958,O001208,C0141,WH-NORTH,2025-10-03,2025-10-08,SKU-0060,SUP002,31,31,68.02,7.07,2108.62
OL0002959,O001209,C0143,WH-CENTRAL,2025-10-30,2025-11-04,SKU-0097,SUP011,40,40,242.22,10.47,9688.8
OL0002960,O001209,C0143,WH-CENTRAL,2025-10-30,2025-11-04,SKU-0061,SUP005,9,9,147.94,19.01,1331.46
OL0002961,O001209,C0143,WH-CENTRAL,2025-10-30,2025-11-04,SKU-0004,SUP005,2,2,238.36,5.13,476.72
OL0002962,O001210,C0088,WH-NORTH,2025-05-05,2025-05-10,SKU-0120,SUP003,21,21,130.77,11.56,2746.17
OL0002963,O001210,C0088,WH-NORTH,2025-05-05,2025-05-10,SKU-0114,SUP012,21,21,201.48,4.98,4231.08
OL0002964,O001210,C0088,WH-NORTH,2025-05-05,2025-05-10,SKU-0097,SUP011,2,2,242.22,10.47,484.44
OL0002965,O001210,C0088,WH-NORTH,2025-05-05,2025-05-10,SKU-0042,SUP008,8,8,149.83,4.69,1198.64
OL0002966,O001211,C0137,WH-NORTH,2025-06-16,2025-06-21,SKU-0089,SUP005,22,22,235.54,23.14,5181.88
OL0002967,O001211,C0137,WH-NORTH,2025-06-16,2025-06-21,SKU-0075,SUP016,29,29,445.56,0.78,12921.24
OL0002968,O001211,C0137,WH-NORTH,2025-06-16,2025-06-21,SKU-0043,SUP008,25,25,312.39,22.89,7809.75
OL0002969,O001212,C0136,WH-CENTRAL,2025-06-12,2025-06-15,SKU-0015,SUP018,32,32,179.95,2.86,5758.4
OL0002970,O001212,C0136,WH-CENTRAL,2025-06-12,2025-06-15,SKU-0075,SUP016,1,1,445.56,0.78,445.56
OL0002971,O001212,C0136,WH-CENTRAL,2025-06-12,2025-06-15,SKU-0080,SUP018,33,33,220.24,1.13,7267.92
OL0002972,O001213,C0103,WH-NORTH,2025-09-17,2025-09-20,SKU-0018,SUP015,11,11,50.44,18.54,554.84
OL0002973,O001213,C0103,WH-NORTH,2025-09-17,2025-09-20,SKU-0093,SUP002,39,39,289.43,8.06,11287.77
OL0002974,O001214,C0114,WH-CENTRAL,2025-11-16,2025-11-19,SKU-0037,SUP008,4,4,65.25,11.65,261.0
OL0002975,O001215,C0022,WH-CENTRAL,2025-08-06,2025-08-11,SKU-0051,SUP013,5,5,268.24,8.5,1341.2
OL0002976,O001215,C0022,WH-CENTRAL,2025-08-06,2025-08-11,SKU-0078,SUP011,23,23,411.97,14.46,9475.31
OL0002977,O001215,C0022,WH-CENTRAL,2025-08-06,2025-08-11,SKU-0033,SUP009,14,14,265.66,7.98,3719.24
OL0002978,O001216,C0060,WH-NORTH,2025-06-17,2025-06-20,SKU-0117,SUP015,26,26,418.83,24.0,10889.58
OL0002979,O001216,C0060,WH-NORTH,2025-06-17,2025-06-20,SKU-0024,SUP003,6,6,405.49,2.76,2432.94
OL0002980,O001216,C0060,WH-NORTH,2025-06-17,2025-06-20,SKU-0057,SUP004,2,2,120.5,5.93,241.0
OL0002981,O001217,C0036,WH-NORTH,2025-05-17,2025-05-19,SKU-0019,SUP007,41,41,235.04,9.89,9636.64
OL0002982,O001217,C0036,WH-NORTH,2025-05-17,2025-05-19,SKU-0070,SUP004,44,44,309.73,10.84,13628.12
OL0002983,O001217,C0036,WH-NORTH,2025-05-17,2025-05-19,SKU-0042,SUP008,21,21,149.83,4.69,3146.43
